Year,ticket_geo_region_name,Prof_type,Distribution
2019,Friuli Venezia Giulia,Wedding planner,0.08
2019,Italia,Affitto location matrimonio,0.42
2019,Italia,Catering matrimoni,0.09
2019,Italia,Dj per matrimoni,0.1
2019,Italia,Fiorista matrimonio,0.06
2019,Italia,Fotografo di matrimonio,0.16
2019,Italia,Trucco sposa,0.06
2019,Italia,Wedding planner,0.11
2019,Lazio,Affitto location matrimonio,0.4
2019,Lazio,Catering matrimoni,0.08
2019,Lazio,Dj per matrimoni,0.1
2019,Lazio,Fiorista matrimonio,0.08
2019,Lazio,Fotografo di matrimonio,0.18
2019,Lazio,Trucco sposa,0.06
2019,Lazio,Wedding planner,0.1
2019,Liguria,Affitto location matrimonio,0.51
2019,Liguria,Catering matrimoni,0.1
2019,Liguria,Dj per matrimoni,0.06
2019,Liguria,Fiorista matrimonio,0.05
2019,Liguria,Fotografo di matrimonio,0.14
2019,Liguria,Trucco sposa,0.06
2019,Liguria,Wedding planner,0.08
2019,Lombardia,Affitto location matrimonio,0.4
2019,Lombardia,Catering matrimoni,0.08
2019,Lombardia,Dj per matrimoni,0.09
2019,Lombardia,Fiorista matrimonio,0.07
2019,Lombardia,Fotografo di matrimonio,0.18
2019,Lombardia,Trucco sposa,0.09
2019,Lombardia,Wedding planner,0.1
2019,Marche,Affitto location matrimonio,0.48
2019,Marche,Catering matrimoni,0.05
2019,Marche,Dj per matrimoni,0.1
2019,Marche,Fiorista matrimonio,0.06
2019,Marche,Fotografo di matrimonio,0.15
2019,Marche,Trucco sposa,0.07
2019,Marche,Wedding planner,0.09
2019,Molise,Affitto location matrimonio,0.35
2019,Molise,Catering matrimoni,0.12
2019,Molise,Dj per matrimoni,0.12
2019,Molise,Fiorista matrimonio,0.02
2019,Molise,Fotografo di matrimonio,0.2
2019,Molise,Trucco sposa,0.04
2019,Molise,Wedding planner,0.14
2019,Piemonte,Affitto location matrimonio,0.42
2019,Piemonte,Catering matrimoni,0.09
2019,Piemonte,Dj per matrimoni,0.12
2019,Piemonte,Fiorista matrimonio,0.06
2019,Piemonte,Fotografo di matrimonio,0.15
2019,Piemonte,Trucco sposa,0.06
2019,Piemonte,Wedding planner,0.09
2019,Puglia,Affitto location matrimonio,0.34
2019,Puglia,Catering matrimoni,0.05
2019,Puglia,Dj per matrimoni,0.1
2019,Puglia,Fiorista matrimonio,0.1
2019,Puglia,Fotografo di matrimonio,0.2
2019,Puglia,Trucco sposa,0.06
2019,Puglia,Wedding planner,0.14
2019,Sardegna,Affitto location matrimonio,0.49
2019,Sardegna,Catering matrimoni,0.08
2019,Sardegna,Dj per matrimoni,0.08
2019,Sardegna,Fiorista matrimonio,0.05
2019,Sardegna,Fotografo di matrimonio,0.12
2019,Sardegna,Trucco sposa,0.05
2019,Sardegna,Wedding planner,0.13
2019,Sicilia,Affitto location matrimonio,0.47
2019,Sicilia,Catering matrimoni,0.07
2019,Sicilia,Dj per matrimoni,0.07
2019,Sicilia,Fiorista matrimonio,0.08
2019,Sicilia,Fotografo di matrimonio,0.16
2019,Sicilia,Trucco sposa,0.04
2019,Sicilia,Wedding planner,0.1
2019,Toscana,Affitto location matrimonio,0.44
2019,Toscana,Catering matrimoni,0.11
2019,Toscana,Dj per matrimoni,0.09
2019,Toscana,Fiorista matrimonio,0.06
2019,Toscana,Fotografo di matrimonio,0.15
2019,Toscana,Trucco sposa,0.07
2019,Toscana,Wedding planner,0.09
2019,Trentino-Alto Adige,Affitto location matrimonio,0.48
2019,Trentino-Alto Adige,Catering matrimoni,0.08
2019,Trentino-Alto Adige,Dj per matrimoni,0.11
2019,Trentino-Alto Adige,Fiorista matrimonio,0.03
2019,Trentino-Alto Adige,Fotografo di matrimonio,0.13
2019,Trentino-Alto Adige,Trucco sposa,0.1
2019,Trentino-Alto Adige,Wedding planner,0.08
2019,Umbria,Affitto location matrimonio,0.42
2019,Umbria,Catering matrimoni,0.11
2019,Umbria,Dj per matrimoni,0.1
2019,Umbria,Fiorista matrimonio,0.06
2019,Umbria,Fotografo di matrimonio,0.16
2019,Umbria,Trucco sposa,0.1
2019,Umbria,Wedding planner,0.06
2019,Valle d'Aosta,Affitto location matrimonio,0.44
2019,Valle d'Aosta,Catering matrimoni,0.23
2019,Valle d'Aosta,Dj per matrimoni,0.06
2019,Valle d'Aosta,Fiorista matrimonio,0.03
2019,Valle d'Aosta,Fotografo di matrimonio,0.06
2019,Valle d'Aosta,Trucco sposa,0.06
2019,Valle d'Aosta,Wedding planner,0.12
2019,Veneto,Affitto location matrimonio,0.34
2019,Veneto,Catering matrimoni,0.12
2019,Veneto,Dj per matrimoni,0.13
2019,Veneto,Fiorista matrimonio,0.06
2019,Veneto,Fotografo di matrimonio,0.17
2019,Veneto,Trucco sposa,0.08
2019,Veneto,Wedding planner,0.1
2020,Abruzzo,Affitto location matrimonio,0.54
2020,Abruzzo,Catering matrimoni,0.06
2020,Abruzzo,Dj per matrimoni,0.05
2020,Abruzzo,Fiorista matrimonio,0.05
2020,Abruzzo,Fotografo di matrimonio,0.15
2020,Abruzzo,Trucco sposa,0.1
2020,Abruzzo,Wedding planner,0.06
2020,Basilicata,Affitto location matrimonio,0.36
2020,Basilicata,Catering matrimoni,0.06
2020,Basilicata,Dj per matrimoni,0.15
2020,Basilicata,Fiorista matrimonio,0.22
2020,Basilicata,Fotografo di matrimonio,0.07
2020,Basilicata,Trucco sposa,0.07
2020,Basilicata,Wedding planner,0.07
2020,Calabria,Affitto location matrimonio,0.45
2020,Calabria,Catering matrimoni,0.04
2020,Calabria,Dj per matrimoni,0.07
2020,Calabria,Fiorista matrimonio,0.1
2020,Calabria,Fotografo di matrimonio,0.16
2020,Calabria,Trucco sposa,0.09
2020,Calabria,Wedding planner,0.09
2020,Campania,Affitto location matrimonio,0.51
2020,Campania,Catering matrimoni,0.05
2020,Campania,Dj per matrimoni,0.08
2020,Campania,Fiorista matrimonio,0.08
2020,Campania,Fotografo di matrimonio,0.12
2020,Campania,Trucco sposa,0.08
2020,Campania,Wedding planner,0.08
2020,Emilia-Romagna,Affitto location matrimonio,0.61
2020,Emilia-Romagna,Catering matrimoni,0.07
2020,Emilia-Romagna,Dj per matrimoni,0.04
2020,Emilia-Romagna,Fiorista matrimonio,0.04
2020,Emilia-Romagna,Fotografo di matrimonio,0.09
2020,Emilia-Romagna,Trucco sposa,0.09
2020,Emilia-Romagna,Wedding planner,0.06
2020,Friuli Venezia Giulia,Affitto location matrimonio,0.54
2020,Friuli Venezia Giulia,Catering matrimoni,0.08
2020,Friuli Venezia Giulia,Dj per matrimoni,0.13
2020,Friuli Venezia Giulia,Fiorista matrimonio,0.02
2020,Friuli Venezia Giulia,Fotografo di matrimonio,0.08
2020,Friuli Venezia Giulia,Trucco sposa,0.08
2020,Friuli Venezia Giulia,Wedding planner,0.07
2020,Italia,Affitto location matrimonio,0.5
2020,Italia,Catering matrimoni,0.06
2020,Italia,Dj per matrimoni,0.1
2020,Italia,Fiorista matrimonio,0.06
2020,Italia,Fotografo di matrimonio,0.13
2020,Italia,Trucco sposa,0.07
2020,Italia,Wedding planner,0.07
2020,Lazio,Affitto location matrimonio,0.46
2020,Lazio,Catering matrimoni,0.09
2020,Lazio,Dj per matrimoni,0.09
2020,Lazio,Fiorista matrimonio,0.08
2020,Lazio,Fotografo di matrimonio,0.14
2020,Lazio,Trucco sposa,0.1
2020,Lazio,Wedding planner,0.06
2020,Liguria,Affitto location matrimonio,0.68
2020,Liguria,Catering matrimoni,0.04
2020,Liguria,Dj per matrimoni,0.03
2020,Liguria,Fiorista matrimonio,0.04
2020,Liguria,Fotografo di matrimonio,0.1
2020,Liguria,Trucco sposa,0.06
2020,Liguria,Wedding planner,0.06
2020,Lombardia,Affitto location matrimonio,0.53
2020,Lombardia,Catering matrimoni,0.06
2020,Lombardia,Dj per matrimoni,0.07
2020,Lombardia,Fiorista matrimonio,0.07
2020,Lombardia,Fotografo di matrimonio,0.13
2020,Lombardia,Trucco sposa,0.07
2020,Lombardia,Wedding planner,0.07
2020,Marche,Affitto location matrimonio,0.52
2020,Marche,Catering matrimoni,0.06
2020,Marche,Dj per matrimoni,0.13
2020,Marche,Fiorista matrimonio,0.07
2020,Marche,Fotografo di matrimonio,0.09
2020,Marche,Trucco sposa,0.03
2020,Marche,Wedding planner,0.1
2020,Molise,Affitto location matrimonio,0.15
2020,Molise,Catering matrimoni,0.05
2020,Molise,Dj per matrimoni,0.3
2020,Molise,Fiorista matrimonio,0.05
2020,Molise,Fotografo di matrimonio,0.23
2020,Molise,Trucco sposa,0.06
2020,Molise,Wedding planner,0.15
2020,Piemonte,Affitto location matrimonio,0.57
2020,Piemonte,Catering matrimoni,0.08
2020,Piemonte,Dj per matrimoni,0.08
2020,Piemonte,Fiorista matrimonio,0.05
2020,Piemonte,Fotografo di matrimonio,0.12
2020,Piemonte,Trucco sposa,0.06
2020,Piemonte,Wedding planner,0.03
2020,Puglia,Affitto location matrimonio,0.38
2020,Puglia,Catering matrimoni,0.07
2020,Puglia,Dj per matrimoni,0.11
2020,Puglia,Fiorista matrimonio,0.1
2020,Puglia,Fotografo di matrimonio,0.15
2020,Puglia,Trucco sposa,0.08
2020,Puglia,Wedding planner,0.1
2020,Sardegna,Affitto location matrimonio,0.55
2020,Sardegna,Catering matrimoni,0.06
2020,Sardegna,Dj per matrimoni,0.06
2020,Sardegna,Fiorista matrimonio,0.05
2020,Sardegna,Fotografo di matrimonio,0.16
2020,Sardegna,Trucco sposa,0.02
2020,Sardegna,Wedding planner,0.1
2020,Sicilia,Affitto location matrimonio,0.59
2020,Sicilia,Catering matrimoni,0.06
2020,Sicilia,Dj per matrimoni,0.05
2020,Sicilia,Fiorista matrimonio,0.08
2020,Sicilia,Fotografo di matrimonio,0.12
2020,Sicilia,Trucco sposa,0.04
2020,Sicilia,Wedding planner,0.05
2020,Toscana,Affitto location matrimonio,0.57
2020,Toscana,Catering matrimoni,0.07
2020,Toscana,Dj per matrimoni,0.07
2020,Toscana,Fiorista matrimonio,0.04
2020,Toscana,Fotografo di matrimonio,0.11
2020,Toscana,Trucco sposa,0.07
2020,Toscana,Wedding planner,0.07
2020,Trentino-Alto Adige,Affitto location matrimonio,0.45
2020,Trentino-Alto Adige,Catering matrimoni,0.08
2020,Trentino-Alto Adige,Dj per matrimoni,0.1
2020,Trentino-Alto Adige,Fiorista matrimonio,0.02
2020,Trentino-Alto Adige,Fotografo di matrimonio,0.15
2020,Trentino-Alto Adige,Trucco sposa,0.19
2020,Trentino-Alto Adige,Wedding planner,0.01
2020,Umbria,Affitto location matrimonio,0.59
2020,Umbria,Catering matrimoni,0.07
2020,Umbria,Dj per matrimoni,0.14
2020,Umbria,Fiorista matrimonio,0.05
2020,Umbria,Fotografo di matrimonio,0.08
2020,Umbria,Trucco sposa,0.03
2020,Umbria,Wedding planner,0.05
2020,Valle d'Aosta,Affitto location matrimonio,0.42
2020,Valle d'Aosta,Catering matrimoni,0.053282889189999995
2020,Valle d'Aosta,Dj per matrimoni,0.1
2020,Valle d'Aosta,Fiorista matrimonio,0.05
2020,Valle d'Aosta,Fotografo di matrimonio,0.21
2020,Valle d'Aosta,Trucco sposa,0.061696957479999995
2020,Valle d'Aosta,Wedding planner,0.1
2020,Veneto,Affitto location matrimonio,0.5
2020,Veneto,Catering matrimoni,0.08
2020,Veneto,Dj per matrimoni,0.13
2020,Veneto,Fiorista matrimonio,0.04
2020,Veneto,Fotografo di matrimonio,0.11
2020,Veneto,Trucco sposa,0.09
2020,Veneto,Wedding planner,0.07
