Year,ticket_geo_region_name,Prof_type,Distribution
2018,Andalucía,pintar habitacion,0.3
2018,Andalucía,instalar aire acondicionado,0.2
2018,Andalucía,decorador,0.28
2018,Andalucía,arreglar muebles,0.06
2018,Andalucía,empresa de reformas,0.17
2018,Aragón,pintar habitacion,0.44
2018,Aragón,instalar aire acondicionado,0.2
2018,Aragón,decorador,0.37
2018,Aragón,arreglar muebles,0.0
2018,Aragón,empresa de reformas,0.0
2018,Asturias,pintar habitacion,0.7
2018,Asturias,instalar aire acondicionado,0.0
2018,Asturias,decorador,0.3
2018,Asturias,arreglar muebles,0.0
2018,Asturias,empresa de reformas,0.0
2018,Illes Balears,pintar habitacion,0.26
2018,Illes Balears,instalar aire acondicionado,0.25
2018,Illes Balears,decorador,0.5
2018,Illes Balears,arreglar muebles,0.0
2018,Illes Balears,empresa de reformas,0.0
2018,País Vasco,pintar habitacion,0.52
2018,País Vasco,instalar aire acondicionado,0.11
2018,País Vasco,decorador,0.37
2018,País Vasco,arreglar muebles,0.0
2018,País Vasco,empresa de reformas,0.0
2018,Islas Canarias,pintar habitacion,0.44
2018,Islas Canarias,instalar aire acondicionado,0.12
2018,Islas Canarias,decorador,0.25
2018,Islas Canarias,arreglar muebles,0.0
2018,Islas Canarias,empresa de reformas,0.18
2018,Cantabria,pintar habitacion,0.64
2018,Cantabria,instalar aire acondicionado,0.0
2018,Cantabria,decorador,0.36
2018,Cantabria,arreglar muebles,0.0
2018,Cantabria,empresa de reformas,0.0
2018,Castilla y León,pintar habitacion,0.53
2018,Castilla y León,instalar aire acondicionado,0.15
2018,Castilla y León,decorador,0.23
2018,Castilla y León,arreglar muebles,0.0
2018,Castilla y León,empresa de reformas,0.09
2018,Castilla-La Mancha,pintar habitacion,0.4
2018,Castilla-La Mancha,instalar aire acondicionado,0.22
2018,Castilla-La Mancha,decorador,0.18
2018,Castilla-La Mancha,arreglar muebles,0.0
2018,Castilla-La Mancha,empresa de reformas,0.2
2018,Cataluña,pintar habitacion,0.36
2018,Cataluña,instalar aire acondicionado,0.22
2018,Cataluña,decorador,0.26
2018,Cataluña,arreglar muebles,0.0
2018,Cataluña,empresa de reformas,0.15
2018,Ceuta,pintar habitacion,0.0
2018,Ceuta,instalar aire acondicionado,0.0
