date,Automazione cancelli,Cronotermostato e termostato,Installazione impianto di domotica,Installazione impianto wifi,Motorizzazione tapparelle
2018-01-01,0.0,6.0606060606060606,0.0,0.0,18.181818181818183
2018-02-01,3.0303030303030303,0.0,0.0,0.0,9.090909090909092
2018-03-01,6.0606060606060606,3.0303030303030303,0.0,3.0303030303030303,3.0303030303030303
2018-04-01,3.0303030303030303,3.0303030303030303,0.0,3.0303030303030303,9.090909090909092
2018-05-01,3.0303030303030303,0.0,0.0,0.0,18.181818181818183
2018-06-01,9.090909090909092,3.0303030303030303,0.0,0.0,15.151515151515152
2018-07-01,6.0606060606060606,0.0,0.0,0.0,15.151515151515152
2018-08-01,0.0,0.0,0.0,3.0303030303030303,9.090909090909092
2018-09-01,9.090909090909092,6.0606060606060606,0.0,6.0606060606060606,33.33333333333333
2018-10-01,6.0606060606060606,9.090909090909092,0.0,0.0,15.151515151515152
2018-11-01,15.151515151515152,42.42424242424242,0.0,0.0,21.21212121212121
2018-12-01,9.090909090909092,3.0303030303030303,0.0,6.0606060606060606,15.151515151515152
2019-01-01,18.181818181818183,24.242424242424242,0.0,3.0303030303030303,15.151515151515152
2019-02-01,24.242424242424242,6.0606060606060606,0.0,3.0303030303030303,15.151515151515152
2019-03-01,9.090909090909092,0.0,0.0,0.0,21.21212121212121
2019-04-01,18.181818181818183,9.090909090909092,0.0,0.0,27.27272727272727
2019-05-01,21.21212121212121,0.0,6.0606060606060606,0.0,18.181818181818183
2019-06-01,30.303030303030305,6.0606060606060606,18.181818181818183,0.0,12.121212121212121
2019-07-01,45.45454545454545,6.0606060606060606,9.090909090909092,6.0606060606060606,21.21212121212121
2019-08-01,18.181818181818183,6.0606060606060606,9.090909090909092,0.0,18.181818181818183
2019-09-01,36.36363636363637,27.27272727272727,18.181818181818183,3.0303030303030303,24.242424242424242
2019-10-01,30.303030303030305,15.151515151515152,12.121212121212121,3.0303030303030303,33.33333333333333
2019-11-01,57.57575757575758,100.0,24.242424242424242,3.0303030303030303,15.151515151515152
2019-12-01,42.42424242424242,57.57575757575758,3.0303030303030303,0.0,6.0606060606060606
2020-01-01,39.39393939393939,42.42424242424242,15.151515151515152,0.0,18.181818181818183
2020-02-01,39.39393939393939,12.121212121212121,6.0606060606060606,0.0,18.181818181818183
2020-03-01,18.181818181818183,9.090909090909092,6.0606060606060606,0.0,9.090909090909092
2020-04-01,6.0606060606060606,0.0,6.0606060606060606,3.0303030303030303,6.0606060606060606
2020-05-01,18.181818181818183,3.0303030303030303,21.21212121212121,3.0303030303030303,30.303030303030305
2020-06-01,9.090909090909092,0.0,6.0606060606060606,6.0606060606060606,48.484848484848484
2020-07-01,6.0606060606060606,0.0,12.121212121212121,0.0,9.090909090909092
