date,Automazione cancelli,Cronotermostato e termostato,Installazione impianto di domotica,Installazione impianto wifi,Motorizzazione tapparelle
2018-01-01,8.695652173913043,8.695652173913043,0.0,4.3478260869565215,17.391304347826086
2018-02-01,4.3478260869565215,0.0,0.0,0.0,13.043478260869565
2018-03-01,0.0,0.0,0.0,0.0,8.695652173913043
2018-04-01,13.043478260869565,4.3478260869565215,0.0,0.0,34.78260869565217
2018-05-01,26.08695652173913,0.0,0.0,0.0,26.08695652173913
2018-06-01,8.695652173913043,0.0,0.0,0.0,17.391304347826086
2018-07-01,21.73913043478261,0.0,0.0,4.3478260869565215,8.695652173913043
2018-08-01,30.434782608695656,4.3478260869565215,0.0,0.0,26.08695652173913
2018-09-01,17.391304347826086,13.043478260869565,0.0,8.695652173913043,56.52173913043478
2018-10-01,34.78260869565217,21.73913043478261,0.0,4.3478260869565215,17.391304347826086
2018-11-01,30.434782608695656,47.82608695652174,0.0,0.0,17.391304347826086
2018-12-01,8.695652173913043,21.73913043478261,0.0,17.391304347826086,13.043478260869565
2019-01-01,26.08695652173913,34.78260869565217,0.0,4.3478260869565215,30.434782608695656
2019-02-01,34.78260869565217,13.043478260869565,0.0,0.0,17.391304347826086
2019-03-01,34.78260869565217,13.043478260869565,0.0,13.043478260869565,26.08695652173913
2019-04-01,30.434782608695656,0.0,0.0,8.695652173913043,8.695652173913043
2019-05-01,39.130434782608695,8.695652173913043,4.3478260869565215,13.043478260869565,47.82608695652174
2019-06-01,34.78260869565217,4.3478260869565215,8.695652173913043,0.0,26.08695652173913
2019-07-01,34.78260869565217,8.695652173913043,0.0,0.0,26.08695652173913
2019-08-01,30.434782608695656,17.391304347826086,8.695652173913043,0.0,39.130434782608695
2019-09-01,73.91304347826086,34.78260869565217,0.0,4.3478260869565215,39.130434782608695
2019-10-01,86.95652173913044,65.21739130434783,0.0,4.3478260869565215,56.52173913043478
2019-11-01,73.91304347826086,100.0,4.3478260869565215,4.3478260869565215,39.130434782608695
2019-12-01,34.78260869565217,60.86956521739131,26.08695652173913,0.0,30.434782608695656
2020-01-01,73.91304347826086,60.86956521739131,17.391304347826086,4.3478260869565215,34.78260869565217
2020-02-01,60.86956521739131,26.08695652173913,21.73913043478261,0.0,34.78260869565217
2020-03-01,52.17391304347826,8.695652173913043,4.3478260869565215,8.695652173913043,0.0
2020-04-01,17.391304347826086,4.3478260869565215,13.043478260869565,17.391304347826086,21.73913043478261
2020-05-01,52.17391304347826,0.0,13.043478260869565,8.695652173913043,43.47826086956522
2020-06-01,34.78260869565217,4.3478260869565215,13.043478260869565,4.3478260869565215,21.73913043478261
2020-07-01,17.391304347826086,0.0,8.695652173913043,4.3478260869565215,4.3478260869565215
