date,Automazione cancelli,Cronotermostato e termostato,Installazione impianto di domotica,Installazione impianto wifi,Motorizzazione tapparelle
2018-01-01,8.51063829787234,4.25531914893617,0.0,2.127659574468085,21.27659574468085
2018-02-01,10.638297872340425,0.0,0.0,2.127659574468085,12.76595744680851
2018-03-01,12.76595744680851,2.127659574468085,0.0,2.127659574468085,27.659574468085108
2018-04-01,6.382978723404255,0.0,0.0,0.0,27.659574468085108
2018-05-01,19.148936170212767,2.127659574468085,0.0,0.0,23.404255319148938
2018-06-01,17.02127659574468,0.0,0.0,0.0,23.404255319148938
2018-07-01,23.404255319148938,0.0,0.0,0.0,25.53191489361702
2018-08-01,8.51063829787234,2.127659574468085,0.0,0.0,17.02127659574468
2018-09-01,23.404255319148938,2.127659574468085,0.0,2.127659574468085,23.404255319148938
2018-10-01,10.638297872340425,23.404255319148938,0.0,0.0,34.04255319148936
2018-11-01,34.04255319148936,55.319148936170215,0.0,4.25531914893617,36.17021276595745
2018-12-01,23.404255319148938,31.914893617021278,0.0,2.127659574468085,19.148936170212767
2019-01-01,29.78723404255319,34.04255319148936,0.0,4.25531914893617,51.06382978723404
2019-02-01,34.04255319148936,12.76595744680851,0.0,2.127659574468085,34.04255319148936
2019-03-01,34.04255319148936,27.659574468085108,0.0,4.25531914893617,34.04255319148936
2019-04-01,40.42553191489361,12.76595744680851,0.0,2.127659574468085,21.27659574468085
2019-05-01,42.5531914893617,6.382978723404255,10.638297872340425,6.382978723404255,29.78723404255319
2019-06-01,29.78723404255319,12.76595744680851,2.127659574468085,4.25531914893617,31.914893617021278
2019-07-01,44.680851063829785,17.02127659574468,10.638297872340425,0.0,38.297872340425535
2019-08-01,40.42553191489361,4.25531914893617,6.382978723404255,4.25531914893617,34.04255319148936
2019-09-01,61.702127659574465,25.53191489361702,34.04255319148936,4.25531914893617,42.5531914893617
2019-10-01,46.808510638297875,68.08510638297872,19.148936170212767,4.25531914893617,40.42553191489361
2019-11-01,44.680851063829785,100.0,8.51063829787234,4.25531914893617,27.659574468085108
2019-12-01,36.17021276595745,53.191489361702125,12.76595744680851,0.0,29.78723404255319
2020-01-01,72.3404255319149,44.680851063829785,17.02127659574468,4.25531914893617,38.297872340425535
2020-02-01,57.446808510638306,29.78723404255319,23.404255319148938,0.0,29.78723404255319
2020-03-01,36.17021276595745,6.382978723404255,8.51063829787234,0.0,17.02127659574468
2020-04-01,14.893617021276595,0.0,6.382978723404255,0.0,42.5531914893617
2020-05-01,31.914893617021278,6.382978723404255,21.27659574468085,6.382978723404255,42.5531914893617
2020-06-01,31.914893617021278,2.127659574468085,23.404255319148938,0.0,51.06382978723404
2020-07-01,36.17021276595745,0.0,4.25531914893617,2.127659574468085,6.382978723404255
