date,paysagiste jardin
2018-01-07,0.26704545454545453
2018-01-14,0.26704545454545453
2018-01-21,0.48295454545454547
2018-01-28,0.26704545454545453
2018-02-04,0.26704545454545453
2018-02-11,0.48863636363636365
2018-02-18,0.2727272727272727
2018-02-25,0.0
2018-03-04,0.26704545454545453
2018-03-11,0.5227272727272727
2018-03-18,0.0
2018-03-25,0.5170454545454546
2018-04-01,0.26136363636363635
2018-04-08,0.5284090909090909
2018-04-15,0.0
2018-04-22,0.7840909090909091
2018-04-29,0.2784090909090909
2018-05-06,0.2840909090909091
2018-05-13,0.7670454545454546
2018-05-20,0.0
2018-05-27,0.48863636363636365
2018-06-03,0.0
2018-06-10,0.2556818181818182
2018-06-17,0.26704545454545453
2018-06-24,0.0
2018-07-01,0.26704545454545453
2018-07-08,0.0
2018-07-15,0.5681818181818182
2018-07-22,0.29545454545454547
2018-07-29,0.44886363636363635
2018-08-05,0.30113636363636365
2018-08-12,0.3125
2018-08-19,0.44886363636363635
2018-08-26,0.2784090909090909
2018-09-02,0.8068181818181818
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.26704545454545453
2018-09-30,0.2727272727272727
2018-10-07,0.2727272727272727
2018-10-14,0.4090909090909091
2018-10-21,0.2727272727272727
2018-10-28,0.26704545454545453
2018-11-04,0.2556818181818182
2018-11-11,0.0
2018-11-18,0.5056818181818182
2018-11-25,0.2556818181818182
2018-12-02,0.2556818181818182
2018-12-09,0.0
2018-12-16,0.5170454545454546
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.25
2019-01-20,0.24431818181818182
2019-01-27,0.24431818181818182
2019-02-03,0.4943181818181818
2019-02-10,0.26704545454545453
2019-02-17,0.2727272727272727
2019-02-24,0.5170454545454546
2019-03-03,0.0
2019-03-10,0.7556818181818182
2019-03-17,0.7840909090909091
2019-03-24,0.26704545454545453
2019-03-31,0.2556818181818182
2019-04-07,0.25
2019-04-14,0.2784090909090909
2019-04-21,0.0
2019-04-28,0.48295454545454547
2019-05-05,0.0
2019-05-12,0.9659090909090909
2019-05-19,0.22727272727272727
2019-05-26,0.7215909090909091
2019-06-02,0.2159090909090909
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.24431818181818182
2019-06-30,0.0
2019-07-07,0.24431818181818182
2019-07-14,0.0
2019-07-21,0.2556818181818182
2019-07-28,0.2556818181818182
2019-08-04,0.2784090909090909
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.5056818181818182
2019-09-01,0.0
2019-09-08,0.2556818181818182
2019-09-15,1.0
2019-09-22,0.22727272727272727
2019-09-29,0.75
2019-10-06,0.6761363636363636
2019-10-13,0.21022727272727273
2019-10-20,0.2159090909090909
2019-10-27,0.6647727272727273
2019-11-03,0.21022727272727273
2019-11-10,0.0
2019-11-17,0.44886363636363635
2019-11-24,0.4034090909090909
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.6136363636363636
2020-01-19,0.0
2020-01-26,0.20454545454545456
2020-02-02,0.20454545454545456
2020-02-09,0.19886363636363635
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.4147727272727273
2020-03-08,0.19318181818181818
2020-03-15,0.5454545454545454
2020-03-22,0.7159090909090909
2020-03-29,0.18181818181818182
2020-04-05,0.2727272727272727
2020-04-12,0.2727272727272727
2020-04-19,0.5511363636363636
2020-04-26,0.17045454545454544
2020-05-03,0.17045454545454544
2020-05-10,0.18181818181818182
2020-05-17,0.3181818181818182
2020-05-24,0.1875
2020-05-31,0.5397727272727273
2020-06-07,0.18181818181818182
2020-06-14,0.5681818181818182
2020-06-21,0.0
