date,paysagiste jardin
2018-01-07,0.0
2018-01-14,0.9541284403669725
2018-01-21,0.944954128440367
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.5229357798165137
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.44036697247706424
2018-03-18,0.0
2018-03-25,0.44954128440366975
2018-04-01,0.5137614678899083
2018-04-08,0.963302752293578
2018-04-15,0.0
2018-04-22,0.0
2018-04-29,1.0
2018-05-06,0.0
2018-05-13,0.44954128440366975
2018-05-20,0.5321100917431193
2018-05-27,0.0
2018-06-03,0.44036697247706424
2018-06-10,0.0
2018-06-17,0.44954128440366975
2018-06-24,0.0
2018-07-01,0.0
2018-07-08,0.46788990825688076
2018-07-15,0.0
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.7614678899082569
2018-08-12,0.0
2018-08-19,0.5045871559633027
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.46788990825688076
2018-09-16,0.5229357798165137
2018-09-23,0.9174311926605505
2018-09-30,0.9908256880733946
2018-10-07,0.5412844036697247
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.45871559633027525
2018-11-04,0.44036697247706424
2018-11-11,0.0
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.44036697247706424
2019-01-13,0.0
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.0
2019-02-17,0.46788990825688076
2019-02-24,0.44036697247706424
2019-03-03,0.0
2019-03-10,0.5321100917431193
2019-03-17,0.5412844036697247
2019-03-24,0.44954128440366975
2019-03-31,0.5412844036697247
2019-04-07,0.5596330275229358
2019-04-14,0.0
2019-04-21,0.944954128440367
2019-04-28,0.0
2019-05-05,0.42201834862385323
2019-05-12,0.44036697247706424
2019-05-19,0.0
2019-05-26,0.5045871559633027
2019-06-02,0.47706422018348627
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.0
2019-06-30,0.44036697247706424
2019-07-07,0.0
2019-07-14,0.0
2019-07-21,0.0
2019-07-28,0.9908256880733946
2019-08-04,0.9908256880733946
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.0
2019-09-01,0.908256880733945
2019-09-08,0.9174311926605505
2019-09-15,0.5045871559633027
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.4036697247706422
2019-10-20,0.0
2019-10-27,0.3944954128440367
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.46788990825688076
2019-12-08,0.46788990825688076
2019-12-15,0.3853211009174312
2019-12-22,0.42201834862385323
2019-12-29,0.0
2020-01-05,0.9174311926605505
2020-01-12,0.0
2020-01-19,0.8532110091743119
2020-01-26,0.44954128440366975
2020-02-02,0.3761467889908257
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.43119266055045874
2020-03-08,0.7798165137614679
2020-03-15,0.0
2020-03-22,0.3119266055045872
2020-03-29,0.3669724770642202
2020-04-05,0.3119266055045872
2020-04-12,0.7064220183486238
2020-04-19,0.3211009174311927
2020-04-26,0.0
2020-05-03,0.6513761467889908
2020-05-10,0.47706422018348627
2020-05-17,0.0
2020-05-24,0.3302752293577982
2020-05-31,0.0
2020-06-07,0.3211009174311927
2020-06-14,0.7339449541284404
2020-06-21,0.0
