date,paysagiste jardin
2018-01-07,0.0
2018-01-14,0.36065573770491804
2018-01-21,0.36885245901639346
2018-01-28,0.0
2018-02-04,0.36885245901639346
2018-02-11,0.36065573770491804
2018-02-18,0.36065573770491804
2018-02-25,0.0
2018-03-04,0.7540983606557377
2018-03-11,0.38524590163934425
2018-03-18,0.0
2018-03-25,0.0
2018-04-01,0.3770491803278688
2018-04-08,0.7622950819672131
2018-04-15,0.38524590163934425
2018-04-22,0.4016393442622951
2018-04-29,0.0
2018-05-06,0.4016393442622951
2018-05-13,0.36065573770491804
2018-05-20,0.36885245901639346
2018-05-27,0.36065573770491804
2018-06-03,0.39344262295081966
2018-06-10,0.0
2018-06-17,0.7295081967213115
2018-06-24,0.7622950819672131
2018-07-01,0.7540983606557377
2018-07-08,0.0
2018-07-15,0.4098360655737705
2018-07-22,0.4016393442622951
2018-07-29,0.0
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.39344262295081966
2018-08-26,0.4098360655737705
2018-09-02,0.7868852459016393
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.7622950819672131
2018-10-14,0.4098360655737705
2018-10-21,0.4016393442622951
2018-10-28,0.3770491803278688
2018-11-04,0.38524590163934425
2018-11-11,0.3524590163934426
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.3114754098360656
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.7131147540983607
2019-01-06,0.3114754098360656
2019-01-13,0.6885245901639344
2019-01-20,0.3114754098360656
2019-01-27,0.0
2019-02-03,0.3770491803278688
2019-02-10,0.4016393442622951
2019-02-17,0.0
2019-02-24,0.7131147540983607
2019-03-03,0.0
2019-03-10,0.6885245901639344
2019-03-17,0.8114754098360656
2019-03-24,0.319672131147541
2019-03-31,0.6475409836065574
2019-04-07,0.4016393442622951
2019-04-14,0.0
2019-04-21,0.319672131147541
2019-04-28,0.3770491803278688
2019-05-05,0.680327868852459
2019-05-12,0.0
2019-05-19,0.0
2019-05-26,0.0
2019-06-02,0.0
2019-06-09,0.0
2019-06-16,0.9098360655737705
2019-06-23,0.319672131147541
2019-06-30,0.7131147540983607
2019-07-07,0.3114754098360656
2019-07-14,0.32786885245901637
2019-07-21,0.36065573770491804
2019-07-28,0.0
2019-08-04,0.0
2019-08-11,0.819672131147541
2019-08-18,0.0
2019-08-25,0.819672131147541
2019-09-01,0.30327868852459017
2019-09-08,0.3114754098360656
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.2786885245901639
2019-11-10,0.0
2019-11-17,0.5819672131147541
2019-11-24,0.3360655737704918
2019-12-01,0.0
2019-12-08,0.5737704918032787
2019-12-15,0.0
2019-12-22,0.28688524590163933
2019-12-29,0.27049180327868855
2020-01-05,0.0
2020-01-12,0.2786885245901639
2020-01-19,0.0
2020-01-26,0.6557377049180327
2020-02-02,0.2786885245901639
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.27049180327868855
2020-03-01,0.5819672131147541
2020-03-08,0.0
2020-03-15,0.0
2020-03-22,0.38524590163934425
2020-03-29,0.5245901639344263
2020-04-05,0.5409836065573771
2020-04-12,0.819672131147541
2020-04-19,0.0
2020-04-26,0.0
2020-05-03,0.5081967213114754
2020-05-10,0.0
2020-05-17,1.0
2020-05-24,0.27049180327868855
2020-05-31,0.2786885245901639
2020-06-07,0.5409836065573771
2020-06-14,0.26229508196721313
2020-06-21,0.0
