date,paysagiste jardin
2018-01-07,0.512396694214876
2018-01-14,0.5702479338842975
2018-01-21,0.0
2018-01-28,0.3884297520661157
2018-02-04,0.3884297520661157
2018-02-11,0.12396694214876033
2018-02-18,0.5289256198347108
2018-02-25,0.0
2018-03-04,0.11570247933884298
2018-03-11,0.39669421487603307
2018-03-18,0.9173553719008265
2018-03-25,0.12396694214876033
2018-04-01,0.4132231404958678
2018-04-08,0.5206611570247934
2018-04-15,0.4297520661157025
2018-04-22,0.3884297520661157
2018-04-29,0.49586776859504134
2018-05-06,0.12396694214876033
2018-05-13,0.5206611570247934
2018-05-20,0.1322314049586777
2018-05-27,0.12396694214876033
2018-06-03,0.0
2018-06-10,0.0
2018-06-17,0.0
2018-06-24,0.0
2018-07-01,0.371900826446281
2018-07-08,0.14049586776859505
2018-07-15,0.14049586776859505
2018-07-22,0.14049586776859505
2018-07-29,0.1322314049586777
2018-08-05,0.34710743801652894
2018-08-12,0.1322314049586777
2018-08-19,1.0
2018-08-26,0.38016528925619836
2018-09-02,0.7603305785123967
2018-09-09,0.14049586776859505
2018-09-16,0.5206611570247934
2018-09-23,0.5289256198347108
2018-09-30,0.3884297520661157
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.3884297520661157
2018-11-04,0.0
2018-11-11,0.14049586776859505
2018-11-18,0.1322314049586777
2018-11-25,0.38016528925619836
2018-12-02,0.14049586776859505
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.4132231404958678
2019-01-06,0.14049586776859505
2019-01-13,0.14049586776859505
2019-01-20,0.0
2019-01-27,0.36363636363636365
2019-02-03,0.38016528925619836
2019-02-10,0.5537190082644629
2019-02-17,0.0
2019-02-24,0.5702479338842975
2019-03-03,0.5206611570247934
2019-03-10,0.1322314049586777
2019-03-17,0.5371900826446281
2019-03-24,0.5206611570247934
2019-03-31,0.5867768595041323
2019-04-07,0.6694214876033058
2019-04-14,0.34710743801652894
2019-04-21,0.47107438016528924
2019-04-28,0.6115702479338843
2019-05-05,0.32231404958677684
2019-05-12,0.32231404958677684
2019-05-19,0.32231404958677684
2019-05-26,0.0
2019-06-02,0.4214876033057851
2019-06-09,0.0
2019-06-16,0.4793388429752066
2019-06-23,0.32231404958677684
2019-06-30,0.1322314049586777
2019-07-07,0.5619834710743802
2019-07-14,0.1322314049586777
2019-07-21,0.3305785123966942
2019-07-28,0.1322314049586777
2019-08-04,0.0
2019-08-11,0.32231404958677684
2019-08-18,0.9504132231404959
2019-08-25,0.32231404958677684
2019-09-01,0.3140495867768595
2019-09-08,0.3140495867768595
2019-09-15,0.4214876033057851
2019-09-22,0.6611570247933884
2019-09-29,0.12396694214876033
2019-10-06,0.7520661157024794
2019-10-13,0.3140495867768595
2019-10-20,0.0
2019-10-27,0.11570247933884298
2019-11-03,0.11570247933884298
2019-11-10,0.2975206611570248
2019-11-17,0.0
2019-11-24,0.30578512396694213
2019-12-01,0.3140495867768595
2019-12-08,0.3140495867768595
2019-12-15,0.4380165289256198
2019-12-22,0.33884297520661155
2019-12-29,0.32231404958677684
2020-01-05,0.2975206611570248
2020-01-12,0.4049586776859504
2020-01-19,0.0
2020-01-26,0.4049586776859504
2020-02-02,0.4132231404958678
2020-02-09,0.23140495867768596
2020-02-16,0.4132231404958678
2020-02-23,0.2975206611570248
2020-03-01,0.38016528925619836
2020-03-08,0.4297520661157025
2020-03-15,0.0
2020-03-22,0.5289256198347108
2020-03-29,0.09917355371900827
2020-04-05,0.34710743801652894
2020-04-12,0.35537190082644626
2020-04-19,0.36363636363636365
2020-04-26,0.5619834710743802
2020-05-03,0.859504132231405
2020-05-10,0.47107438016528924
2020-05-17,0.2809917355371901
2020-05-24,0.6611570247933884
2020-05-31,0.256198347107438
2020-06-07,0.256198347107438
2020-06-14,0.6528925619834711
2020-06-21,0.8264462809917356
