date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-12-09,27,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,0,0,0,0,0,False,24,0,0,0,0,False,24,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-06,27,0,0,0,0,False,20,0,0,0,0,False,20,0,20,False
2019-01-13,26,0,0,0,0,False,20,0,20,0,0,False,20,0,20,False
2019-01-20,51,0,0,25,0,False,19,0,0,0,0,False,19,19,0,False
2019-01-27,25,0,0,25,0,False,19,0,0,19,0,False,19,19,0,False
2019-02-03,26,0,0,0,0,False,20,0,0,0,0,False,20,20,0,False
2019-02-10,26,0,0,26,0,False,20,0,20,0,0,False,20,20,0,False
2019-02-17,26,0,0,26,0,False,0,0,20,0,0,False,0,0,0,False
2019-02-24,54,0,0,27,0,False,32,0,0,21,0,False,32,0,0,False
2019-03-03,27,0,0,0,0,False,21,0,42,0,0,False,21,0,21,False
2019-03-10,27,0,0,0,0,False,21,0,21,0,0,False,21,0,20,False
2019-03-17,40,0,0,27,0,False,21,0,0,0,0,False,21,0,21,False
2019-03-24,67,0,0,0,0,False,52,0,0,20,0,False,52,20,0,False
2019-03-31,51,0,0,0,0,False,30,0,20,20,0,False,30,0,0,False
2019-04-07,26,0,0,26,0,False,20,0,0,0,0,False,20,39,0,False
2019-04-14,25,0,0,0,0,False,19,0,19,19,0,False,19,0,0,False
2019-04-21,50,0,50,50,0,False,29,0,0,0,0,False,29,39,0,False
2019-04-28,65,0,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2019-05-05,50,0,25,25,0,False,38,0,0,0,0,False,38,19,0,False
2019-05-12,37,0,0,50,0,False,19,0,0,0,0,False,19,0,0,False
2019-05-19,25,0,0,37,0,False,29,0,19,0,0,False,29,0,38,False
2019-05-26,25,0,0,0,0,False,19,0,0,0,0,False,19,19,0,False
2019-06-02,0,0,0,24,0,False,74,0,0,0,0,False,74,0,0,False
2019-06-09,24,0,0,0,0,False,0,0,0,18,0,False,0,0,55,False
2019-06-16,38,0,0,25,0,False,39,0,0,0,0,False,39,0,19,False
2019-06-23,37,0,0,49,0,False,38,0,0,19,0,False,38,0,0,False
2019-06-30,36,0,0,24,0,False,28,0,19,0,0,False,28,0,0,False
2019-07-07,23,0,0,0,0,False,35,0,18,0,0,False,35,0,0,False
2019-07-14,0,0,0,0,0,False,0,0,18,0,0,False,0,18,18,False
2019-07-21,22,0,0,22,0,False,52,0,0,0,0,False,52,0,0,False
2019-07-28,43,0,0,43,0,False,0,0,0,0,0,False,0,0,17,False
2019-08-04,64,0,0,21,0,False,0,0,16,0,0,False,0,16,16,False
2019-08-11,21,0,0,0,0,False,16,0,32,0,0,False,16,16,16,False
2019-08-18,0,0,0,20,0,False,0,0,0,0,0,False,0,15,15,False
2019-08-25,59,0,0,20,0,False,38,0,15,15,0,False,38,0,0,False
2019-09-01,0,0,0,23,0,False,18,0,0,18,0,False,18,0,18,False
2019-09-08,23,0,23,23,0,False,18,0,0,18,0,False,18,0,18,False
2019-09-15,57,0,0,23,0,False,35,0,0,0,0,False,35,0,0,False
2019-09-22,23,0,0,23,0,False,36,0,18,18,0,False,36,0,0,False
2019-09-29,0,0,0,0,0,False,18,0,18,0,0,False,18,0,18,False
2019-10-06,23,0,0,23,0,False,0,0,18,18,0,False,0,0,0,False
2019-10-13,46,0,0,23,0,False,36,0,0,0,0,False,36,0,18,False
2019-10-20,22,0,22,22,0,False,17,0,0,0,0,False,17,0,0,False
2019-10-27,0,0,0,23,0,False,18,0,0,0,0,False,18,18,18,False
2019-11-03,23,0,0,0,0,False,18,0,0,35,0,False,18,17,0,False
2019-11-10,46,0,0,0,0,False,0,0,0,0,0,False,0,0,18,False
2019-11-17,23,0,0,23,0,False,26,0,0,0,0,False,26,17,0,False
2019-11-24,23,0,0,0,0,False,18,0,0,0,0,False,18,17,0,False
2019-12-01,23,0,0,0,0,False,0,0,0,0,0,False,0,17,0,False
2019-12-08,0,0,0,0,0,False,0,0,0,17,0,False,0,0,0,False
2019-12-15,0,0,0,0,0,False,18,0,0,0,0,False,18,36,36,False
2019-12-22,26,0,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2019-12-29,49,0,25,25,0,False,38,0,0,0,0,False,38,19,19,False
2020-01-05,22,0,22,22,0,False,17,0,0,17,0,False,17,0,17,False
2020-01-12,33,0,22,33,0,False,17,0,0,0,0,False,17,0,0,False
2020-01-19,22,0,0,0,0,False,17,0,0,16,0,False,17,0,0,False
2020-01-26,44,0,0,22,0,False,51,0,0,17,0,False,51,34,17,False
2020-02-02,34,0,0,45,0,False,43,0,0,17,0,False,43,0,34,False
2020-02-09,69,0,0,0,0,False,18,0,0,35,0,False,18,0,18,False
2020-02-16,22,0,0,22,0,False,17,0,0,0,0,False,17,0,0,False
2020-02-23,21,0,21,21,0,False,16,0,0,0,0,False,16,0,0,False
2020-03-01,20,0,0,0,0,False,16,0,0,0,0,False,16,0,0,False
2020-03-08,21,0,0,0,0,False,17,0,16,0,0,False,17,0,16,False
2020-03-15,19,0,0,19,0,False,14,0,0,0,0,False,14,14,0,False
2020-03-22,36,0,0,0,0,False,28,0,14,0,0,False,28,14,0,False
2020-03-29,0,0,0,0,0,False,56,0,28,14,0,False,56,0,14,False
2020-04-05,19,0,0,19,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-12,18,0,0,0,0,False,28,0,14,14,0,False,28,0,0,False
2020-04-19,0,0,0,18,0,False,13,0,14,13,0,False,13,13,0,False
2020-04-26,17,0,0,0,0,False,14,0,0,0,0,False,14,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
