date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2019-01-13,47,9,17,30,9,False,47,0,26,13,0,False,47,21,17,False
2019-01-20,42,8,8,25,8,False,42,0,8,8,0,False,42,25,0,False
2019-01-27,29,0,17,21,21,False,29,0,8,8,0,False,29,13,8,False
2019-02-03,36,16,8,24,8,False,36,0,8,16,0,False,36,8,32,False
2019-02-10,55,13,8,34,13,False,55,0,13,0,0,False,55,13,8,False
2019-02-17,43,0,9,21,9,False,43,0,9,9,0,False,43,17,26,False
2019-02-24,62,9,9,22,9,False,62,0,9,18,0,False,62,17,26,False
2019-03-03,77,9,8,17,9,False,77,0,0,9,0,False,77,0,13,False
2019-03-10,43,26,13,43,0,False,43,0,17,9,0,False,43,9,17,False
2019-03-17,53,0,9,13,9,False,53,0,26,9,0,False,53,18,18,False
2019-03-24,73,0,27,14,9,False,73,0,0,18,9,False,73,18,9,False
2019-03-31,53,9,9,75,0,False,53,0,9,0,0,False,53,22,36,False
2019-04-07,77,9,14,31,13,False,77,0,18,18,0,False,77,0,9,False
2019-04-14,51,9,9,0,19,False,51,0,19,9,0,False,51,9,19,False
2019-04-21,69,20,25,25,10,False,69,0,39,0,10,False,69,15,20,False
2019-04-28,53,10,10,29,10,False,53,0,10,0,10,False,53,0,29,False
2019-05-05,62,0,9,28,0,False,62,0,9,9,9,False,62,19,28,False
2019-05-12,55,18,9,23,0,False,55,0,9,0,0,False,55,18,46,False
2019-05-19,31,0,13,18,18,False,31,0,9,0,0,False,31,13,18,False
2019-05-26,37,9,28,32,9,False,37,0,23,0,9,False,37,19,9,False
2019-06-02,54,8,0,37,8,False,54,0,0,8,0,False,54,8,17,False
2019-06-09,59,18,36,36,9,False,59,0,14,23,0,False,59,23,23,False
2019-06-16,59,9,18,36,9,False,59,0,9,9,9,False,59,18,0,False
2019-06-23,59,0,0,18,0,False,59,0,9,0,9,False,59,9,23,False
2019-06-30,73,0,0,36,14,False,73,0,0,18,0,False,73,9,14,False
2019-07-07,42,9,9,60,9,False,42,0,19,9,0,False,42,9,23,False
2019-07-14,55,0,10,10,10,False,55,0,0,0,20,False,55,20,20,False
2019-07-21,47,0,10,31,0,False,47,0,0,10,0,False,47,16,26,False
2019-07-28,27,0,0,38,0,False,27,0,16,22,11,False,27,22,11,False
2019-08-04,46,12,11,17,11,False,46,0,11,12,0,False,46,23,12,False
2019-08-11,61,12,12,12,0,False,61,0,12,0,0,False,61,12,12,False
2019-08-18,28,0,0,23,34,False,28,0,11,0,0,False,28,17,23,False
2019-08-25,35,20,0,30,10,False,35,0,20,10,10,False,35,20,35,False
2019-09-01,36,0,0,13,9,False,36,0,18,27,18,False,36,13,18,False
2019-09-08,35,0,9,31,13,False,35,0,9,9,0,False,35,9,9,False
2019-09-15,48,26,13,39,0,False,48,0,9,0,0,False,48,17,17,False
2019-09-22,47,17,8,21,8,False,47,0,0,0,8,False,47,0,26,False
2019-09-29,21,17,8,30,8,False,21,0,17,17,0,False,21,8,8,False
2019-10-06,48,17,13,26,13,False,48,0,13,9,0,False,48,0,13,False
2019-10-13,48,17,0,9,9,False,48,0,0,9,0,False,48,26,9,False
2019-10-20,31,0,35,18,22,False,31,0,9,9,9,False,31,9,9,False
2019-10-27,41,18,23,14,18,False,41,0,0,9,0,False,41,0,0,False
2019-11-03,34,0,0,13,25,False,34,0,25,0,0,False,34,21,8,False
2019-11-10,18,0,9,26,17,False,18,0,18,9,0,False,18,0,22,False
2019-11-17,48,9,9,9,0,False,48,0,0,9,0,False,48,0,0,False
2019-11-24,29,17,8,25,0,False,29,0,0,0,8,False,29,13,0,False
2019-12-01,33,16,0,25,16,False,33,0,0,0,0,False,33,0,12,False
2019-12-08,29,8,0,0,8,False,29,0,8,8,0,False,29,0,8,False
2019-12-15,22,0,17,9,9,False,22,0,9,0,0,False,22,13,9,False
2019-12-22,21,10,10,16,0,False,21,0,0,0,0,False,21,0,52,False
2019-12-29,19,19,19,19,19,False,19,0,10,10,0,False,19,15,0,False
2020-01-05,33,8,25,8,8,False,33,0,8,8,0,False,33,12,8,False
2020-01-12,54,8,12,21,21,False,54,0,17,17,8,False,54,8,17,False
2020-01-19,42,8,13,8,8,False,42,0,13,0,0,False,42,8,8,False
2020-01-26,66,17,0,16,17,False,66,0,12,25,0,False,66,25,17,False
2020-02-02,46,0,0,34,8,False,46,0,8,17,0,False,46,0,8,False
2020-02-09,59,8,8,50,8,False,59,0,13,0,0,False,59,13,13,False
2020-02-16,35,0,13,39,0,False,35,0,26,9,0,False,35,13,17,False
2020-02-23,57,12,16,48,16,False,57,0,8,16,8,False,57,16,20,False
2020-03-01,40,8,8,28,16,False,40,0,12,8,8,False,40,8,8,False
2020-03-08,51,16,16,27,0,False,51,0,8,16,12,False,51,47,8,False
2020-03-15,25,0,0,8,17,False,25,0,0,8,8,False,25,0,9,False
2020-03-22,26,9,9,0,0,False,26,0,9,0,0,False,26,9,0,False
2020-03-29,17,9,13,13,9,False,17,0,9,0,9,False,17,0,9,False
2020-04-05,17,8,0,13,0,False,17,0,0,17,0,False,17,8,0,False
2020-04-12,22,9,9,9,17,False,22,0,9,9,0,False,22,17,17,False
2020-04-19,21,8,8,17,8,False,21,0,8,25,0,False,21,0,8,False
2020-04-26,29,0,0,12,16,False,29,0,8,0,0,False,29,8,8,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
