date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-01-07,19,19,0,19,0,False,19,0,0,0,0,False,19,0,19,False
2018-01-14,76,0,0,19,0,False,76,0,0,0,0,False,76,19,0,False
2018-01-21,0,0,0,0,0,False,0,0,0,0,0,False,0,28,19,False
2018-01-28,76,19,0,19,0,False,76,0,19,0,0,False,76,0,0,False
2018-02-04,0,19,0,38,0,False,0,0,0,0,0,False,0,0,0,False
2018-02-11,0,19,0,19,0,False,0,0,0,0,0,False,0,19,0,False
2018-02-18,48,19,0,28,0,False,48,0,0,0,0,False,48,0,0,False
2018-02-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-03-04,39,29,0,19,0,False,39,0,0,0,0,False,39,19,0,False
2018-03-11,19,0,0,19,0,False,19,0,19,0,0,False,19,19,38,False
2018-03-18,29,0,0,19,0,False,29,0,0,0,0,False,29,19,0,False
2018-03-25,39,0,0,19,0,False,39,0,0,0,0,False,39,19,19,False
2018-04-01,39,0,0,0,0,False,39,0,0,58,0,False,39,19,0,False
2018-04-08,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2018-04-15,20,0,0,40,0,False,20,0,20,0,0,False,20,20,0,False
2018-04-22,19,0,0,0,0,False,19,0,0,19,0,False,19,0,38,False
2018-04-29,0,0,0,20,0,False,0,0,20,0,0,False,0,20,40,False
2018-05-06,21,20,0,20,0,False,21,0,0,0,0,False,21,0,0,False
2018-05-13,20,20,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2018-05-20,50,0,0,40,0,False,50,0,0,20,0,False,50,30,0,False
2018-05-27,39,19,0,39,0,False,39,0,19,0,0,False,39,38,0,False
2018-06-03,19,0,0,56,0,False,19,0,19,0,0,False,19,0,0,False
2018-06-10,37,0,0,18,0,False,37,0,19,0,0,False,37,0,18,False
2018-06-17,19,19,0,0,0,False,19,0,20,0,0,False,19,0,0,False
2018-06-24,100,0,0,20,0,False,100,0,20,20,0,False,100,20,20,False
2018-07-01,19,0,0,19,0,False,19,0,28,0,0,False,19,19,19,False
2018-07-08,79,20,0,20,0,False,79,0,0,20,0,False,79,20,0,False
2018-07-15,30,20,0,20,0,False,30,0,0,40,0,False,30,0,0,False
2018-07-22,20,0,0,20,0,False,20,0,0,0,0,False,20,0,0,False
2018-07-29,19,0,0,0,0,False,19,0,0,0,0,False,19,19,0,False
2018-08-05,20,0,0,29,0,False,20,0,0,0,0,False,20,0,0,False
2018-08-12,28,0,0,0,0,False,28,0,0,0,0,False,28,19,0,False
2018-08-19,20,20,0,49,0,False,20,0,19,0,0,False,20,0,0,False
2018-08-26,19,0,0,19,0,False,19,0,0,19,0,False,19,19,19,False
2018-09-02,20,0,0,20,0,False,20,0,0,20,0,False,20,0,0,False
2018-09-09,0,0,0,20,0,False,0,0,0,20,0,False,0,0,0,False
2018-09-16,77,0,0,38,0,False,77,0,0,0,0,False,77,19,0,False
2018-09-23,20,0,0,39,0,False,20,0,0,0,0,False,20,0,0,False
2018-09-30,20,0,0,20,0,False,20,0,0,0,0,False,20,0,20,False
2018-10-07,20,0,0,20,0,False,20,0,20,0,0,False,20,0,0,False
2018-10-14,40,0,0,0,0,False,40,0,0,0,0,False,40,0,0,False
2018-10-21,20,0,0,20,0,False,20,0,0,0,0,False,20,0,0,False
2018-10-28,19,0,0,0,0,False,19,0,0,0,0,False,19,0,0,False
2018-11-04,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2018-11-11,39,0,0,20,0,False,39,0,0,0,0,False,39,20,0,False
2018-11-18,0,19,0,19,0,False,0,0,0,0,0,False,0,19,0,False
2018-11-25,0,0,0,28,0,False,0,0,0,0,0,False,0,19,0,False
2018-12-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-09,0,0,0,20,0,False,0,0,0,0,0,False,0,0,19,False
2018-12-16,0,0,0,20,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-30,41,0,0,21,0,False,41,0,0,0,0,False,41,20,0,False
2019-01-06,19,0,0,0,0,False,19,0,0,0,0,False,19,0,0,False
2019-01-13,29,0,0,19,0,False,29,0,19,0,0,False,29,0,29,False
