date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-01-07,29,39,58,19,0,False,29,0,0,19,0,False,18,0,0,False
2018-01-14,48,0,0,19,0,False,48,0,0,39,0,False,70,0,18,False
2018-01-21,39,19,0,49,0,False,39,0,0,19,0,False,35,18,0,False
2018-01-28,39,19,19,19,0,False,39,0,0,0,0,False,53,18,0,False
2018-02-04,19,19,19,38,0,False,19,0,0,0,0,False,17,0,0,False
2018-02-11,58,0,0,19,0,False,58,0,0,19,0,False,0,0,0,False
2018-02-18,20,20,0,30,0,False,20,0,0,0,0,False,18,18,0,False
2018-02-25,40,20,0,20,0,False,40,0,0,20,0,False,0,0,0,False
2018-03-04,20,20,0,20,0,False,20,0,0,20,0,False,0,0,0,False
2018-03-11,40,39,0,0,0,False,40,0,0,20,0,False,36,0,0,False
2018-03-18,30,0,0,30,0,False,30,0,20,0,0,False,37,18,0,False
2018-03-25,20,20,0,20,0,False,20,0,20,20,0,False,19,19,18,False
2018-04-01,30,0,0,20,0,False,30,0,40,0,0,False,18,0,18,False
2018-04-08,19,19,19,0,0,False,19,0,0,0,0,False,18,0,0,False
2018-04-15,41,0,0,21,0,False,41,0,21,41,0,False,19,19,0,False
2018-04-22,0,20,19,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-29,21,21,0,31,0,False,21,0,42,0,0,False,19,0,0,False
2018-05-06,43,21,21,21,0,False,43,0,21,21,0,False,59,20,0,False
2018-05-13,31,0,0,20,0,False,31,0,20,20,0,False,37,19,19,False
2018-05-20,41,20,0,0,0,False,41,0,0,0,0,False,0,0,0,False
2018-05-27,29,0,0,19,0,False,29,0,0,19,0,False,35,18,17,False
2018-06-03,29,19,0,58,0,False,29,0,19,19,0,False,35,18,0,False
2018-06-10,28,19,19,19,0,False,28,0,0,0,0,False,17,0,0,False
2018-06-17,40,20,0,30,0,False,40,0,0,0,0,False,0,0,0,False
2018-06-24,20,0,0,20,0,False,20,0,0,20,0,False,0,0,0,False
2018-07-01,29,19,19,38,0,False,29,0,19,19,0,False,18,0,17,False
2018-07-08,61,20,20,20,0,False,61,0,0,20,0,False,0,0,0,False
2018-07-15,32,0,0,21,0,False,32,0,32,22,0,False,39,0,39,False
