date,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,mariage chic ,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,mariage chic ,mariage vintage,mariage plage 
2018-04-29,0.0,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,0.08210153482880757,0.08210153482880757,0.08210153482880757
2018-05-06,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.16420306965761514,0.08210153482880757,0.1253128689492326
2018-05-13,0.0,0.0,0.25,0.0,0.26000000000000006,0.0,0.26000000000000006,0.25,0.0,0.08642266824085007,0.08642266824085007,0.08210153482880757
2018-05-20,0.5200000000000001,0.0,0.26000000000000006,0.0,0.6399999999999999,0.0,0.26000000000000006,0.0,0.0,0.21173553719008267,0.08642266824085007,0.08642266824085007
2018-05-27,0.0,0.0,0.25,0.0,0.4899999999999999,0.0,0.0,0.0,0.0,0.16420306965761514,0.0,0.08210153482880757
2018-06-03,0.24000000000000002,0.0,0.74,0.0,0.4899999999999999,0.0,0.0,0.24000000000000002,0.0,0.16420306965761514,0.0,0.08210153482880757
2018-06-10,0.0,0.0,0.35,0.0,0.23,0.0,0.23,0.0,0.0,0.07778040141676507,0.15556080283353013,0.0
2018-06-17,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.08642266824085007,0.0,0.08210153482880757
2018-06-24,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.16852420306965762,0.0,0.0
2018-07-01,0.0,0.24000000000000002,0.7200000000000001,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,0.07778040141676507,0.0,0.1209917355371901
2018-07-08,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.1209917355371901,0.15988193624557262,0.0
2018-07-15,0.0,0.0,0.24000000000000002,0.0,0.25,0.0,0.0,0.0,0.0,0.08210153482880757,0.08210153482880757,0.08210153482880757
2018-07-22,0.0,0.0,0.4899999999999999,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.0,0.08210153482880757,0.08210153482880757,0.2419834710743802
2018-07-29,0.0,0.0,0.24000000000000002,0.0,0.36000000000000004,0.0,0.24000000000000002,0.0,0.0,0.1209917355371901,0.0,0.1209917355371901
2018-08-05,0.0,0.0,0.34,0.0,0.23,0.0,0.0,0.0,0.0,0.07778040141676507,0.07345926800472256,0.07345926800472256
2018-08-12,0.0,0.23,0.46,0.0,0.35,0.0,0.0,0.0,0.0,0.1166706021251476,0.0,0.0
2018-08-19,0.0,0.0,0.36000000000000004,0.0,0.48000000000000004,0.0,0.24000000000000002,0.0,0.0,0.15988193624557262,0.08210153482880757,0.08210153482880757
2018-08-26,0.0,0.37,0.0,0.0,0.7299999999999999,0.0,0.0,0.0,0.0,0.2419834710743802,0.08210153482880757,0.16420306965761514
2018-09-02,0.0,0.0,0.37,0.0,0.4899999999999999,0.0,0.25,0.0,0.0,0.16420306965761514,0.0,0.0
2018-09-09,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.08210153482880757,0.08210153482880757,0.08210153482880757
2018-09-16,0.0,0.0,0.25,0.0,0.37,0.0,0.25,0.25,0.0,0.1253128689492326,0.0,0.16852420306965762
2018-09-23,0.0,0.0,0.26000000000000006,0.0,0.6399999999999999,0.0,0.0,0.51,0.0,0.21173553719008267,0.08642266824085007,0.08642266824085007
2018-09-30,0.25,0.0,0.25,0.0,0.51,0.0,0.0,0.0,0.0,0.16852420306965762,0.08642266824085007,0.0
2018-10-07,0.0,0.0,0.0,0.0,0.39,0.0,0.26000000000000006,0.0,0.0,0.1296340023612751,0.0,0.08642266824085007
2018-10-14,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.1296340023612751,0.0,0.0
2018-10-21,0.26000000000000006,0.0,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.09074380165289257,0.0,0.08642266824085007
2018-10-28,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08210153482880757,0.0
2018-11-04,0.0,0.0,0.37,0.0,0.25,0.0,0.0,0.0,0.0,0.08210153482880757,0.08210153482880757,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.26000000000000006,0.0,0.0,0.0,0.0,0.08642266824085007,0.08642266824085007,0.08642266824085007
2018-11-18,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.08210153482880757,0.0,0.0
2018-11-25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.08210153482880757,0.08210153482880757,0.0
2018-12-02,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08642266824085007,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.26000000000000006,0.0,0.0,0.0,0.0,0.08642266824085007,0.0,0.0
2018-12-23,0.0,0.0,0.5800000000000001,0.0,0.29000000000000004,0.0,0.29000000000000004,0.0,0.0,0.09938606847697758,0.09506493506493507,0.0
2018-12-30,0.0,0.27,0.27,0.0,0.5499999999999999,0.0,0.0,0.27999999999999997,0.0,0.18148760330578514,0.0,0.0
2019-01-06,0.0,0.0,0.25,0.0,0.38,0.0,0.25,0.25,0.0,0.1253128689492326,0.08210153482880757,0.0
2019-01-13,0.0,0.0,0.25,0.0,0.6200000000000002,0.0,0.0,0.0,0.0,0.20741440377804016,0.0,0.0
2019-01-20,0.24000000000000002,0.0,0.0,0.0,0.61,0.0,0.24000000000000002,0.0,0.0,0.20309327036599767,0.0,0.0
2019-01-27,0.24000000000000002,0.24000000000000002,0.0,0.0,0.0,0.0,0.24000000000000002,0.24000000000000002,0.0,0.0,0.08210153482880757,0.08210153482880757
2019-02-03,0.25,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.1253128689492326,0.08210153482880757,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.09074380165289257,0.0,0.0
2019-02-17,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.54,0.0,0.09074380165289257,0.09074380165289257,0.09074380165289257
2019-02-24,0.0,0.27999999999999997,0.27999999999999997,0.0,0.4200000000000001,0.0,0.0,0.0,0.0,0.1425974025974026,0.18580873671782766,0.09506493506493507
2019-03-03,0.0,0.25,0.51,0.0,0.26000000000000006,0.0,0.0,0.0,0.0,0.08642266824085007,0.0,0.0
2019-03-10,0.0,0.0,0.25,0.0,0.25,0.0,0.51,0.0,0.0,0.08642266824085007,0.2506257378984652,0.0
2019-03-17,0.0,0.26000000000000006,0.0,0.0,0.0,0.0,0.26000000000000006,0.0,0.0,0.0,0.0,0.08642266824085007
2019-03-24,0.0,0.0,0.25,0.0,0.6200000000000002,0.0,0.4899999999999999,0.0,0.0,0.20741440377804016,0.08210153482880757,0.08210153482880757
2019-03-31,0.22000000000000006,0.22000000000000006,0.45,0.0,0.3299999999999999,0.0,0.0,0.22000000000000006,0.0,0.1123494687131051,0.0,0.07345926800472256
2019-04-07,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345926800472256,0.07345926800472256
2019-04-14,0.0,0.0,0.46,0.0,0.23,0.0,0.0,0.0,0.0,0.07778040141676507,0.07778040141676507,0.1123494687131051
2019-04-21,0.22000000000000006,0.22000000000000006,0.22000000000000006,0.0,0.5599999999999999,0.0,0.22000000000000006,0.22000000000000006,0.0,0.18580873671782766,0.0,0.07345926800472256
2019-04-28,0.0,0.21000000000000005,0.21000000000000005,0.0,0.63,0.0,0.0,0.21000000000000005,0.0,0.21173553719008267,0.06913813459268006,0.06913813459268006
2019-05-05,0.0,0.0,0.31999999999999995,0.0,0.53,0.0,0.21000000000000005,0.0,0.0,0.17716646989374266,0.0,0.06913813459268006
2019-05-12,0.0,0.21000000000000005,0.21000000000000005,0.0,0.6399999999999999,0.0,0.21000000000000005,0.21000000000000005,0.0,0.21173553719008267,0.0,0.06913813459268006
2019-05-19,0.21000000000000005,0.0,0.4200000000000001,0.0,0.8500000000000001,0.0,0.21000000000000005,0.0,0.0,0.28087367178276273,0.1425974025974026,0.13827626918536012
2019-05-26,0.22000000000000006,0.22000000000000006,0.22000000000000006,0.0,0.43,0.0,0.0,0.31999999999999995,0.0,0.1425974025974026,0.0,0.1425974025974026
2019-06-02,0.0,0.0,0.39,0.0,0.4899999999999999,0.0,0.2,0.2,0.0,0.16420306965761514,0.06481700118063755,0.06481700118063755
2019-06-09,0.0,0.2,0.2,0.0,0.61,0.0,0.0,0.4,0.0,0.20309327036599767,0.0,0.06913813459268006
2019-06-16,0.0,0.4200000000000001,0.31999999999999995,0.0,0.4200000000000001,0.0,0.43,0.0,0.0,0.1425974025974026,0.06913813459268006,0.06913813459268006
2019-06-23,0.0,0.21000000000000005,0.4200000000000001,0.0,0.31999999999999995,0.0,0.21000000000000005,0.0,0.0,0.10370720188902008,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06913813459268006,0.0,0.06481700118063755
2019-07-07,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06481700118063755,0.0,0.06481700118063755
2019-07-14,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.09938606847697758,0.06481700118063755,0.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000006,0.0,0.0,0.0,0.0,0.07345926800472256
2019-07-28,0.22000000000000006,0.0,0.0,0.0,0.22000000000000006,0.0,0.22000000000000006,0.0,0.0,0.07345926800472256,0.07345926800472256,0.0
2019-08-04,0.0,0.0,0.21000000000000005,0.0,0.74,0.0,0.21000000000000005,0.0,0.0,0.2463046044864227,0.0,0.0
2019-08-11,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003,0.0,0.2,0.21000000000000005,0.0,0.13827626918536012,0.06913813459268006,0.06913813459268006
2019-08-18,0.0,0.22000000000000006,0.22000000000000006,0.0,0.3299999999999999,0.0,0.0,0.0,0.0,0.10802833530106258,0.0,0.07345926800472256
2019-08-25,0.21000000000000005,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.21000000000000005,0.0,0.13827626918536012,0.06913813459268006,0.06913813459268006
2019-09-01,0.21000000000000005,0.21000000000000005,0.21000000000000005,0.0,0.63,0.0,0.0,0.0,0.0,0.20741440377804016,0.0,0.06913813459268006
2019-09-08,0.2,0.0,0.61,0.0,0.2,0.0,0.0,0.41000000000000003,0.0,0.06913813459268006,0.06913813459268006,0.10370720188902008
2019-09-15,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.19,0.0,0.19445100354191266,0.0,0.0
2019-09-22,0.0,0.19,0.38,0.0,0.19,0.0,0.0,0.0,0.0,0.06481700118063755,0.06481700118063755,0.06481700118063755
2019-09-29,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.06481700118063755,0.0,0.0
2019-10-06,0.0,0.0,0.41000000000000003,0.0,0.21000000000000005,0.0,0.0,0.21000000000000005,0.0,0.06913813459268006,0.0,0.0
2019-10-13,0.0,0.0,0.21000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06913813459268006,0.0
2019-10-20,0.0,0.0,0.31,0.0,0.21000000000000005,0.0,0.0,0.0,0.0,0.06913813459268006,0.0,0.0
2019-10-27,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.1339551357733176,0.06481700118063755,0.0
2019-11-03,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.06481700118063755,0.06481700118063755,0.0
2019-11-10,0.0,0.0,0.2,0.0,0.39,0.0,0.0,0.0,0.0,0.1296340023612751,0.06481700118063755,0.06481700118063755
2019-11-17,0.21000000000000005,0.21000000000000005,0.21000000000000005,0.0,0.21000000000000005,0.0,0.0,0.0,0.0,0.06913813459268006,0.0,0.06913813459268006
2019-11-24,0.2,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.1339551357733176,0.06481700118063755,0.0
2019-12-01,0.0,0.0,0.21000000000000005,0.0,0.21000000000000005,0.0,0.0,0.0,0.0,0.06913813459268006,0.06913813459268006,0.0
2019-12-08,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.06913813459268006,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0,0.21000000000000005,0.0,0.0,0.0,0.0,0.06913813459268006,0.0,0.06913813459268006
2019-12-22,0.0,0.0,0.3299999999999999,0.0,0.22000000000000006,0.0,0.0,0.0,0.0,0.07345926800472256,0.07345926800472256,0.07345926800472256
2019-12-29,0.0,0.0,0.0,0.0,0.21000000000000005,0.0,0.21000000000000005,0.21000000000000005,0.0,0.06913813459268006,0.06913813459268006,0.06913813459268006
2020-01-05,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.19445100354191266,0.09506493506493507,0.06481700118063755
2020-01-12,0.0,0.19,0.19,0.0,0.27999999999999997,0.0,0.19,0.0,0.0,0.09506493506493507,0.06481700118063755,0.06049586776859505
2020-01-19,0.19,0.19,0.19,0.0,0.39,0.0,0.0,0.19,0.0,0.1296340023612751,0.06481700118063755,0.06481700118063755
2020-01-26,0.0,0.0,0.38,0.0,0.48000000000000004,0.0,0.19,0.0,0.0,0.15988193624557262,0.0,0.06481700118063755
2020-02-02,0.2,0.0,0.0,0.0,0.19,0.0,0.2,0.0,0.0,0.06481700118063755,0.06481700118063755,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.5800000000000001,0.0,0.19,0.19,0.0,0.19445100354191266,0.0,0.06481700118063755
2020-02-16,0.19,0.0,0.5800000000000001,0.0,0.39,0.0,0.19,0.19,0.0,0.1296340023612751,0.0,0.06481700118063755
2020-02-23,0.19,0.0,0.19,0.0,0.5800000000000001,0.0,0.0,0.19,0.0,0.19445100354191266,0.0,0.0
2020-03-01,0.19,0.0,0.0,0.0,0.5599999999999999,0.0,0.0,0.19,0.0,0.19012987012987015,0.06049586776859505,0.06049586776859505
2020-03-08,0.19,0.0,0.19,0.0,0.8400000000000002,0.0,0.19,0.0,0.0,0.27655253837072025,0.06049586776859505,0.0
2020-03-15,0.0,0.18000000000000002,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05617473435655255
2020-03-22,0.17000000000000004,0.0,0.17000000000000004,0.0,0.17000000000000004,0.0,0.0,0.0,0.0,0.05617473435655255,0.05617473435655255,0.0
2020-03-29,0.0,0.0,0.17000000000000004,0.0,0.17000000000000004,0.0,0.0,0.17000000000000004,0.0,0.05617473435655255,0.0,0.0
2020-04-05,0.0,0.0,0.17000000000000004,0.0,0.17000000000000004,0.0,0.0,0.17000000000000004,0.0,0.05617473435655255,0.0,0.05617473435655255
2020-04-12,0.17000000000000004,0.17000000000000004,0.17000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05617473435655255,0.0
2020-04-19,0.0,0.17000000000000004,0.0,0.0,0.34,0.0,0.17000000000000004,0.17000000000000004,0.0,0.1123494687131051,0.05617473435655255,0.0
2020-04-26,0.15999999999999998,0.0,0.0,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,0.08210153482880757,0.0,0.05185360094451004
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321133412042503
