,geoName,piscine creusée
3,Brittany,38.38383838383838
5,Centre-Val de Loire,86.86868686868688
7,Corsica,0.0
15,Pays de la Loire,65.65656565656566
18,Provence-Alpes-Côte d'Azur,17.17171717171717
21,Île-de-France,19.19191919191919
22,Grand-est,70.37037037037037
23,Hauts-de-france,34.84848484848485
24,Normandie,46.96969696969697
25,Bourgogne-Franche-Comté,100.0
26,Nouvelle-Aquitaine,53.87205387205387
27,Occitanie,39.39393939393939
28,Auvergne-Rhône-Alpes,66.16161616161617
