ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets,Country_chosen
Couturier pour robe de mariée,Alsace,2019,0,0.06091552450058228,0
Couturier pour robe de mariée,Alsace,2019,1,0.10660216787601899,0
Couturier pour robe de mariée,Alsace,2019,2,0.08384842784197796,0
Couturier pour robe de mariée,Alsace,2019,3,0.10839380094956552,0
Couturier pour robe de mariée,Alsace,2019,4,0.09361282809280659,0
Couturier pour robe de mariée,Alsace,2019,5,0.07489026247424527,0
Couturier pour robe de mariée,Alsace,2019,6,0.06942578159992832,0
Couturier pour robe de mariée,Alsace,2019,7,0.06718624025799515,0
Couturier pour robe de mariée,Alsace,2019,8,0.09244826659500135,0
Couturier pour robe de mariée,Alsace,2019,9,0.10660216787601899,0
Couturier pour robe de mariée,Alsace,2019,10,0.07300904774702141,0
Couturier pour robe de mariée,Alsace,2019,11,0.06306548418883812,0
Couturier pour robe de mariée,Alsace,2020,0,0.3436147186147186,0
Couturier pour robe de mariée,Alsace,2020,1,0.3436147186147186,0
Couturier pour robe de mariée,Alsace,2020,2,0.1774891774891775,0
Couturier pour robe de mariée,Alsace,2020,3,0.13528138528138525,0
Couturier pour robe de mariée,Aquitaine,2019,0,0.07770556654422152,0
Couturier pour robe de mariée,Aquitaine,2019,1,0.08476970895733259,0
Couturier pour robe de mariée,Aquitaine,2019,2,0.08589997174343036,0
Couturier pour robe de mariée,Aquitaine,2019,3,0.09819157954224357,0
Couturier pour robe de mariée,Aquitaine,2019,4,0.1098474145238768,0
Couturier pour robe de mariée,Aquitaine,2019,5,0.09070358858434587,0
Couturier pour robe de mariée,Aquitaine,2019,6,0.07664594518225488,0
Couturier pour robe de mariée,Aquitaine,2019,7,0.07028821701045496,0
Couturier pour robe de mariée,Aquitaine,2019,8,0.08250918338513706,0
Couturier pour robe de mariée,Aquitaine,2019,9,0.07382028821701046,0
Couturier pour robe de mariée,Aquitaine,2019,10,0.07699915230291043,0
Couturier pour robe de mariée,Aquitaine,2019,11,0.07261938400678157,0
Couturier pour robe de mariée,Aquitaine,2020,0,0.3043071161048689,0
Couturier pour robe de mariée,Aquitaine,2020,1,0.3089887640449438,0
Couturier pour robe de mariée,Aquitaine,2020,2,0.21348314606741567,0
Couturier pour robe de mariée,Aquitaine,2020,3,0.17322097378277151,0
Couturier pour robe de mariée,Auvergne,2019,0,0.07586954379741848,0
Couturier pour robe de mariée,Auvergne,2019,1,0.07488422504680264,0
Couturier pour robe de mariée,Auvergne,2019,2,0.10286727756429205,0
Couturier pour robe de mariée,Auvergne,2019,3,0.05468519065917825,0
Couturier pour robe de mariée,Auvergne,2019,4,0.11380431569612771,0
Couturier pour robe de mariée,Auvergne,2019,5,0.10129076756330672,0
Couturier pour robe de mariée,Auvergne,2019,6,0.08867868755542418,0
Couturier pour robe de mariée,Auvergne,2019,7,0.09754655631096659,0
Couturier pour robe de mariée,Auvergne,2019,8,0.08197852005123656,0
Couturier pour robe de mariée,Auvergne,2019,9,0.04778795940486748,0
Couturier pour robe de mariée,Auvergne,2019,10,0.07389890629618681,0
Couturier pour robe de mariée,Auvergne,2019,11,0.08670805005419253,0
Couturier pour robe de mariée,Auvergne,2020,0,0.30111524163568765,0
Couturier pour robe de mariée,Auvergne,2020,1,0.32342007434944237,0
Couturier pour robe de mariée,Auvergne,2020,2,0.21561338289962828,0
Couturier pour robe de mariée,Auvergne,2020,3,0.15985130111524165,0
Couturier pour robe de mariée,Bretagne,2019,0,0.09081369066838875,0
Couturier pour robe de mariée,Bretagne,2019,1,0.09162092347433001,0
Couturier pour robe de mariée,Bretagne,2019,2,0.08588957055214723,0
Couturier pour robe de mariée,Bretagne,2019,3,0.08153051340006458,0
Couturier pour robe de mariée,Bretagne,2019,4,0.09686793671294802,0
Couturier pour robe de mariée,Bretagne,2019,5,0.10009686793671295,0
Couturier pour robe de mariée,Bretagne,2019,6,0.0799160477881821,0
Couturier pour robe de mariée,Bretagne,2019,7,0.060138844042621875,0
Couturier pour robe de mariée,Bretagne,2019,8,0.07846302873748787,0
Couturier pour robe de mariée,Bretagne,2019,9,0.0936390054891831,0
Couturier pour robe de mariée,Bretagne,2019,10,0.05610268001291571,0
Couturier pour robe de mariée,Bretagne,2019,11,0.08492089118501772,0
Couturier pour robe de mariée,Bretagne,2020,0,0.3284570797681479,0
Couturier pour robe de mariée,Bretagne,2020,1,0.36019873033397737,0
Couturier pour robe de mariée,Bretagne,2020,2,0.20645873585426444,0
Couturier pour robe de mariée,Bretagne,2020,3,0.10488545404361029,0
Couturier pour robe de mariée,Bourgogne,2019,0,0.08748648382974539,0
Couturier pour robe de mariée,Bourgogne,2019,1,0.0707755824240637,0
Couturier pour robe de mariée,Bourgogne,2019,2,0.06880959402339526,0
Couturier pour robe de mariée,Bourgogne,2019,3,0.10370588813525998,0
Couturier pour robe de mariée,Bourgogne,2019,4,0.12484026344244567,0
Couturier pour robe de mariée,Bourgogne,2019,5,0.09122186179101545,0
Couturier pour robe de mariée,Bourgogne,2019,6,0.0653691143222255,0
Couturier pour robe de mariée,Bourgogne,2019,7,0.08994396933058095,0
Couturier pour robe de mariée,Bourgogne,2019,8,0.07470755922540057,0
Couturier pour robe de mariée,Bourgogne,2019,9,0.07028408532389659,0
Couturier pour robe de mariée,Bourgogne,2019,10,0.07814803892657032,0
Couturier pour robe de mariée,Bourgogne,2019,11,0.07470755922540057,0
Couturier pour robe de mariée,Bourgogne,2020,0,0.33,0
Couturier pour robe de mariée,Bourgogne,2020,1,0.32666666666666666,0
Couturier pour robe de mariée,Bourgogne,2020,2,0.17333333333333334,0
Couturier pour robe de mariée,Bourgogne,2020,3,0.17,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,0,0.08364769558799408,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,1,0.08692799737575857,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,2,0.08889617844841723,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,3,0.07421682794817122,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,4,0.12055109070034442,0
Couturier pour robe de mariée,Centre-Val de Loire,2019,5,0.08692799737575857,0
