Year,ticket_geo_region_name,Type,sub_type,Percentage
2018,Languedoc-Roussillon,Spend,mariage cher,0.46
2018,Languedoc-Roussillon,Tags,Maquillage,0.54
2018,Languedoc-Roussillon,Ceremony Type,mariage civil ,0.74
2018,Languedoc-Roussillon,Reception Location,mariage chateau,0.48
2018,Languedoc-Roussillon,Food,mariage traiteur,0.4
2018,Languedoc-Roussillon,Wedding Style,mariage chic ,0.27
2018,Limousin,Spend,mariage cher,0.49
2018,Limousin,Tags,Maquillage,0.39
2018,Limousin,Ceremony Type,mariage civil ,1.0
2018,Limousin,Reception Location,mariage chateau,0.61
2018,Limousin,Food,mariage traiteur,0.76
2018,Limousin,Wedding Style,mariage original ,0.3
2018,Lorraine,Spend,mariage cher,0.51
2018,Lorraine,Tags,Maquillage,0.53
2018,Lorraine,Ceremony Type,mariage civil ,0.56
2018,Lorraine,Reception Location,mariage chateau,0.64
2018,Lorraine,Food,gateau mariage,0.56
2018,Lorraine,Wedding Style,mariage chic ,0.28
2018,Midi-Pyrénées,Spend,mariage cher,0.51
2018,Midi-Pyrénées,Tags,Maquillage,0.5
2018,Midi-Pyrénées,Ceremony Type,mariage civil ,0.69
2018,Midi-Pyrénées,Reception Location,mariage chateau,0.6
2018,Midi-Pyrénées,Food,gateau mariage,0.42
2018,Midi-Pyrénées,Wedding Style,mariage chic ,0.29
2018,Nord-Pas-de-Calais,Spend,mariage cher,0.48
2018,Nord-Pas-de-Calais,Tags,Maquillage,0.58
2018,Nord-Pas-de-Calais,Ceremony Type,mariage civil ,0.53
2018,Nord-Pas-de-Calais,Reception Location,mariage mer,0.26
2018,Nord-Pas-de-Calais,Food,gateau mariage,0.32
2018,Nord-Pas-de-Calais,Wedding Style,mariage original ,0.22
2018,Pays de la Loire,Spend,mariage cher,0.5
2018,Pays de la Loire,Tags,Maquillage,0.47
2018,Pays de la Loire,Ceremony Type,mariage civil ,0.54
2018,Pays de la Loire,Reception Location,mariage chateau,0.47
2018,Pays de la Loire,Food,mariage traiteur,0.37
2018,Pays de la Loire,Wedding Style,mariage original ,0.2
2018,Picardie,Spend,mariage cher,0.51
2018,Picardie,Tags,Maquillage,0.53
2018,Picardie,Ceremony Type,mariage civil ,0.7
2018,Picardie,Reception Location,mariage chateau,0.67
2018,Picardie,Food,gateau mariage,0.55
2018,Picardie,Wedding Style,mariage chic ,0.4
2018,Poitou-Charentes,Spend,mariage cher,0.51
2018,Poitou-Charentes,Tags,Maquillage,0.44
2018,Poitou-Charentes,Ceremony Type,mariage civil ,0.69
2018,Poitou-Charentes,Reception Location,mariage chateau,0.7
2018,Poitou-Charentes,Food,mariage traiteur,0.75
2018,Poitou-Charentes,Wedding Style,mariage chic ,0.33
2018,Provence-Alpes-Côte d'Azur,Spend,mariage cher,0.46
2018,Provence-Alpes-Côte d'Azur,Tags,Maquillage,0.57
2018,Provence-Alpes-Côte d'Azur,Ceremony Type,mariage civil ,0.53
2018,Provence-Alpes-Côte d'Azur,Reception Location,mariage chateau,0.41
2018,Provence-Alpes-Côte d'Azur,Food,mariage traiteur,0.29
2018,Provence-Alpes-Côte d'Azur,Wedding Style,mariage chic ,0.19
2018,Rhône-Alpes,Spend,mariage cher,0.5
2018,Rhône-Alpes,Tags,Maquillage,0.55
2018,Rhône-Alpes,Ceremony Type,mariage civil ,0.78
2018,Rhône-Alpes,Reception Location,mariage chateau,0.71
2018,Rhône-Alpes,Food,mariage traiteur,0.5
2018,Rhône-Alpes,Wedding Style,mariage chic ,0.74
2018,Île-de-France,Spend,mariage cher,0.48
2018,Île-de-France,Tags,Maquillage,0.55
2018,Île-de-France,Ceremony Type,mariage civil ,0.63
2018,Île-de-France,Reception Location,mariage chateau,0.44
2018,Île-de-France,Food,gateau mariage,0.29
2018,Île-de-France,Wedding Style,mariage chic ,0.23
2019,Alsace,Spend,mariage cher,0.51
2019,Alsace,Tags,Maquillage,0.48
2019,Alsace,Ceremony Type,mariage civil ,0.57
2019,Alsace,Reception Location,mariage chateau,0.5
2019,Alsace,Food,mariage traiteur,0.56
2019,Alsace,Wedding Style,mariage chic ,0.33
2019,Aquitaine,Spend,mariage cher,0.45
2019,Aquitaine,Tags,Maquillage,0.47
2019,Aquitaine,Ceremony Type,mariage civil ,0.58
2019,Aquitaine,Reception Location,mariage chateau,0.46
2019,Aquitaine,Food,gateau mariage,0.46
2019,Aquitaine,Wedding Style,mariage original ,0.2
2019,Auvergne,Spend,mariage cher,0.52
2019,Auvergne,Tags,Maquillage,0.47
2019,Auvergne,Ceremony Type,mariage civil ,1.0
2019,Auvergne,Reception Location,mariage chateau,0.67
2019,Auvergne,Food,gateau mariage,0.5
2019,Auvergne,Wedding Style,mariage chic ,0.38
2019,Basse Normandie,Spend,mariage cher,0.52
2019,Basse Normandie,Tags,Maquillage,0.42
2019,Basse Normandie,Ceremony Type,mariage civil ,0.52
2019,Basse Normandie,Reception Location,mariage chateau,0.59
2019,Basse Normandie,Food,gateau mariage,0.52
2019,Basse Normandie,Wedding Style,mariage chic ,0.38
2019,Bourgogne,Spend,mariage cher,0.52
2019,Bourgogne,Tags,Maquillage,0.48
2019,Bourgogne,Ceremony Type,mariage civil ,0.66
2019,Bourgogne,Reception Location,mariage chateau,0.8
2019,Bourgogne,Food,mariage traiteur,0.74
2019,Bourgogne,Wedding Style,mariage chic ,0.38
2019,Bretagne,Spend,mariage cher,0.51
2019,Bretagne,Tags,Maquillage,0.43
2019,Bretagne,Ceremony Type,mariage civil ,0.57
2019,Bretagne,Reception Location,mariage chateau,0.43
2019,Bretagne,Food,mariage traiteur,0.51
2019,Bretagne,Wedding Style,mariage chic ,0.26
2019,Centre-Val de Loire,Spend,mariage cher,0.57
2019,Centre-Val de Loire,Tags,Maquillage,0.45
2019,Centre-Val de Loire,Ceremony Type,mariage civil ,0.47
2019,Centre-Val de Loire,Reception Location,mariage chateau,0.53
2019,Centre-Val de Loire,Food,gateau mariage,0.49
2019,Centre-Val de Loire,Wedding Style,mariage chic ,0.26
2019,Champagne-Ardenne,Spend,mariage cher,0.52
2019,Champagne-Ardenne,Tags,Maquillage,0.49
2019,Champagne-Ardenne,Ceremony Type,mariage civil ,1.0
2019,Champagne-Ardenne,Reception Location,mariage chateau,0.72
2019,Champagne-Ardenne,Food,mariage champagne,0.66
2019,Champagne-Ardenne,Wedding Style,mariage original ,0.43
2019,Corse,Spend,NA,NA
2019,Corse,Tags,Maquillage,0.47
2019,Corse,Ceremony Type,NA,NA
2019,Corse,Reception Location,NA,NA
2019,Corse,Food,NA,NA
2019,Corse,Wedding Style,NA,NA
2019,France,Spend,mariage cher,0.49
2019,France,Tags,Maquillage,0.52
2019,France,Ceremony Type,mariage civil ,0.6
2019,France,Reception Location,mariage chateau,0.45
2019,France,Food,mariage traiteur,0.34
2019,France,Wedding Style,mariage chic ,0.26
2019,Franche-Comté,Spend,mariage cher,0.51
2019,Franche-Comté,Tags,Maquillage,0.48
2019,Franche-Comté,Ceremony Type,mariage civil ,1.0
2019,Franche-Comté,Reception Location,mariage chateau,0.66
2019,Franche-Comté,Food,mariage traiteur,0.52
2019,Franche-Comté,Wedding Style,mariage chic ,0.38
2019,Languedoc-Roussillon,Spend,mariage cher,0.47
2019,Languedoc-Roussillon,Tags,Maquillage,0.52
2019,Languedoc-Roussillon,Ceremony Type,mariage civil ,0.73
2019,Languedoc-Roussillon,Reception Location,mariage chateau,0.37
2019,Languedoc-Roussillon,Food,mariage traiteur,0.43
2019,Languedoc-Roussillon,Wedding Style,mariage chic ,0.24
2019,Limousin,Spend,mariage cher,0.47
2019,Limousin,Tags,Maquillage,0.37
2019,Limousin,Ceremony Type,mariage civil ,1.0
2019,Limousin,Reception Location,mariage chateau,0.62
2019,Limousin,Food,mariage traiteur,0.7
2019,Limousin,Wedding Style,mariage original ,0.32
2019,Lorraine,Spend,mariage cher,0.51
2019,Lorraine,Tags,Maquillage,0.5
2019,Lorraine,Ceremony Type,mariage civil ,0.59
2019,Lorraine,Reception Location,mariage chateau,0.66
2019,Lorraine,Food,gateau mariage,0.55
2019,Lorraine,Wedding Style,mariage chic ,0.28
2019,Midi-Pyrénées,Spend,mariage cher,0.5
2019,Midi-Pyrénées,Tags,Maquillage,0.47
2019,Midi-Pyrénées,Ceremony Type,mariage civil ,0.69
2019,Midi-Pyrénées,Reception Location,mariage chateau,0.5
2019,Midi-Pyrénées,Food,gateau mariage,0.38
2019,Midi-Pyrénées,Wedding Style,mariage chic ,0.26
2019,Nord-Pas-de-Calais,Spend,mariage cher,0.48
2019,Nord-Pas-de-Calais,Tags,Maquillage,0.55
2019,Nord-Pas-de-Calais,Ceremony Type,mariage civil ,0.52
2019,Nord-Pas-de-Calais,Reception Location,mariage chateau,0.29
2019,Nord-Pas-de-Calais,Food,mariage traiteur,0.32
2019,Nord-Pas-de-Calais,Wedding Style,mariage chic ,0.2
2019,Pays de la Loire,Spend,mariage cher,0.52
2019,Pays de la Loire,Tags,Maquillage,0.44
2019,Pays de la Loire,Ceremony Type,mariage civil ,0.48
2019,Pays de la Loire,Reception Location,mariage chateau,0.43
2019,Pays de la Loire,Food,mariage traiteur,0.42
2019,Pays de la Loire,Wedding Style,mariage chic ,0.19
2019,Picardie,Spend,mariage cher,0.5
2019,Picardie,Tags,Maquillage,0.48
2019,Picardie,Ceremony Type,mariage civil ,0.64
2019,Picardie,Reception Location,mariage chateau,0.71
2019,Picardie,Food,mariage traiteur,0.56
2019,Picardie,Wedding Style,mariage chic ,0.4
2019,Poitou-Charentes,Spend,mariage cher,0.52
2019,Poitou-Charentes,Tags,Maquillage,0.41
2019,Poitou-Charentes,Ceremony Type,mariage civil ,0.71
2019,Poitou-Charentes,Reception Location,mariage chateau,0.61
2019,Poitou-Charentes,Food,mariage traiteur,0.78
2019,Poitou-Charentes,Wedding Style,mariage chic ,0.29
2019,Provence-Alpes-Côte d'Azur,Spend,mariage cher,0.46
2019,Provence-Alpes-Côte d'Azur,Tags,Maquillage,0.52
2019,Provence-Alpes-Côte d'Azur,Ceremony Type,mariage civil ,0.47
2019,Provence-Alpes-Côte d'Azur,Reception Location,mariage chateau,0.39
2019,Provence-Alpes-Côte d'Azur,Food,gateau mariage,0.28
2019,Provence-Alpes-Côte d'Azur,Wedding Style,mariage original ,0.19
2019,Rhône-Alpes,Spend,mariage cher,0.51
2019,Rhône-Alpes,Tags,Maquillage,0.51
2019,Rhône-Alpes,Ceremony Type,mariage civil ,0.75
2019,Rhône-Alpes,Reception Location,mariage chateau,0.57
2019,Rhône-Alpes,Food,mariage traiteur,0.54
2019,Rhône-Alpes,Wedding Style,mariage chic ,0.79
2019,Île-de-France,Spend,mariage cher,0.47
2019,Île-de-France,Tags,Maquillage,0.51
2019,Île-de-France,Ceremony Type,mariage civil ,0.61
2019,Île-de-France,Reception Location,mariage chateau,0.43
2019,Île-de-France,Food,mariage traiteur,0.31
2019,Île-de-France,Wedding Style,mariage chic ,0.23
2020,Alsace,Spend,mariage cher,0.54
2020,Alsace,Tags,Maquillage,0.44
2020,Alsace,Ceremony Type,mariage civil ,0.61
2020,Alsace,Reception Location,mariage chateau,0.7
2020,Alsace,Food,mariage traiteur,0.57
2020,Alsace,Wedding Style,mariage chic ,0.39
2020,Aquitaine,Spend,mariage cher,0.5
2020,Aquitaine,Tags,Maquillage,0.43
2020,Aquitaine,Ceremony Type,mariage civil ,0.57
2020,Aquitaine,Reception Location,mariage chateau,0.46
2020,Aquitaine,Food,gateau mariage,0.44
2020,Aquitaine,Wedding Style,mariage original ,0.14
2020,Auvergne,Spend,mariage cher,0.53
2020,Auvergne,Tags,Maquillage,0.43
2020,Auvergne,Ceremony Type,mariage civil ,1.0
2020,Auvergne,Reception Location,mariage chateau,0.72
2020,Auvergne,Food,mariage traiteur,0.54
2020,Auvergne,Wedding Style,mariage original ,0.35
2020,Basse Normandie,Spend,mariage cher,0.51
2020,Basse Normandie,Tags,Maquillage,0.4
2020,Basse Normandie,Ceremony Type,mariage civil ,0.6
2020,Basse Normandie,Reception Location,mariage mer,0.61
2020,Basse Normandie,Food,mariage traiteur,0.65
2020,Basse Normandie,Wedding Style,mariage chic ,0.44
2020,Bourgogne,Spend,mariage cher,0.53
2020,Bourgogne,Tags,Maquillage,0.46
2020,Bourgogne,Ceremony Type,mariage civil ,0.56
2020,Bourgogne,Reception Location,mariage chateau,0.8
2020,Bourgogne,Food,mariage traiteur,0.73
2020,Bourgogne,Wedding Style,mariage chic ,0.41
2020,Bretagne,Spend,mariage cher,0.52
2020,Bretagne,Tags,Maquillage,0.41
2020,Bretagne,Ceremony Type,mariage laique,0.52
2020,Bretagne,Reception Location,mariage chateau,0.54
2020,Bretagne,Food,mariage traiteur,0.67
2020,Bretagne,Wedding Style,mariage chic ,0.22
2020,Centre-Val de Loire,Spend,mariage cher,0.58
2020,Centre-Val de Loire,Tags,Maquillage,0.4
2020,Centre-Val de Loire,Ceremony Type,mariage civil ,0.58
2020,Centre-Val de Loire,Reception Location,ferme mariage ,0.54
2020,Centre-Val de Loire,Food,mariage traiteur,0.46
2020,Centre-Val de Loire,Wedding Style,mariage chic ,0.28
2020,Champagne-Ardenne,Spend,mariage cher,0.5
2020,Champagne-Ardenne,Tags,Maquillage,0.43
2020,Champagne-Ardenne,Ceremony Type,mariage civil ,1.0
2020,Champagne-Ardenne,Reception Location,mariage chateau,0.65
2020,Champagne-Ardenne,Food,mariage champagne,0.74
2020,Champagne-Ardenne,Wedding Style,mariage chic ,0.46
2020,Corse,Spend,NA,NA
2020,Corse,Tags,Maquillage,0.42
2020,Corse,Ceremony Type,NA,NA
2020,Corse,Reception Location,NA,NA
2020,Corse,Food,NA,NA
2020,Corse,Wedding Style,NA,NA
2020,France,Spend,mariage cher,0.51
2020,France,Tags,Maquillage,0.48
2020,France,Ceremony Type,mariage civil ,0.57
2020,France,Reception Location,mariage chateau,0.44
2020,France,Food,mariage traiteur,0.29
2020,France,Wedding Style,mariage chic ,0.22
2020,Franche-Comté,Spend,mariage cher,0.55
2020,Franche-Comté,Tags,Maquillage,0.47
2020,Franche-Comté,Ceremony Type,mariage civil ,1.0
2020,Franche-Comté,Reception Location,mariage chateau,1.0
2020,Franche-Comté,Food,mariage traiteur,0.6
2020,Franche-Comté,Wedding Style,mariage chic ,0.5
2020,Languedoc-Roussillon,Spend,mariage cher,0.5
2020,Languedoc-Roussillon,Tags,Maquillage,0.47
2020,Languedoc-Roussillon,Ceremony Type,mariage civil ,0.9
2020,Languedoc-Roussillon,Reception Location,mariage mer,0.41
2020,Languedoc-Roussillon,Food,mariage traiteur,0.41
2020,Languedoc-Roussillon,Wedding Style,mariage chic ,0.26
2020,Limousin,Spend,mariage cher,0.5
2020,Limousin,Tags,Maquillage,0.32
2020,Limousin,Ceremony Type,mariage civil ,1.0
2020,Limousin,Reception Location,mariage chateau,0.77
2020,Limousin,Food,mariage traiteur,0.85
2020,Limousin,Wedding Style,mariage original ,0.35
2020,Lorraine,Spend,mariage cher,0.5
2020,Lorraine,Tags,Maquillage,0.45
2020,Lorraine,Ceremony Type,mariage civil ,0.85
2020,Lorraine,Reception Location,mariage chateau,0.62
2020,Lorraine,Food,mariage traiteur,0.68
2020,Lorraine,Wedding Style,mariage chic ,0.38
2020,Midi-Pyrénées,Spend,mariage cher,0.5
2020,Midi-Pyrénées,Tags,Maquillage,0.45
2020,Midi-Pyrénées,Ceremony Type,mariage civil ,0.68
2020,Midi-Pyrénées,Reception Location,mariage chateau,0.55
2020,Midi-Pyrénées,Food,gateau mariage,0.32
2020,Midi-Pyrénées,Wedding Style,mariage chic ,0.28
2020,Nord-Pas-de-Calais,Spend,mariage cher,0.47
2020,Nord-Pas-de-Calais,Tags,Maquillage,0.5
2020,Nord-Pas-de-Calais,Ceremony Type,mariage civil ,0.55
2020,Nord-Pas-de-Calais,Reception Location,mariage chateau,0.41
2020,Nord-Pas-de-Calais,Food,mariage traiteur,0.32
2020,Nord-Pas-de-Calais,Wedding Style,mariage champêtre ,0.25
2020,Pays de la Loire,Spend,mariage cher,0.51
2020,Pays de la Loire,Tags,Fleuriste,0.4
2020,Pays de la Loire,Ceremony Type,mariage civil ,0.56
2020,Pays de la Loire,Reception Location,mariage chateau,0.39
2020,Pays de la Loire,Food,mariage traiteur,0.45
2020,Pays de la Loire,Wedding Style,mariage original ,0.3
2020,Picardie,Spend,mariage cher,0.52
2020,Picardie,Tags,Maquillage,0.46
2020,Picardie,Ceremony Type,mariage civil ,0.82
2020,Picardie,Reception Location,mariage chateau,0.78
2020,Picardie,Food,mariage traiteur,0.68
2020,Picardie,Wedding Style,mariage chic ,0.38
2020,Poitou-Charentes,Spend,mariage cher,0.51
2020,Poitou-Charentes,Tags,Maquillage,0.38
2020,Poitou-Charentes,Ceremony Type,mariage civil ,0.87
2020,Poitou-Charentes,Reception Location,mariage chateau,0.63
2020,Poitou-Charentes,Food,mariage traiteur,0.79
2020,Poitou-Charentes,Wedding Style,mariage chic ,0.35
2020,Provence-Alpes-Côte d'Azur,Spend,mariage cher,0.46
2020,Provence-Alpes-Côte d'Azur,Tags,Maquillage,0.5
2020,Provence-Alpes-Côte d'Azur,Ceremony Type,mariage civil ,0.58
2020,Provence-Alpes-Côte d'Azur,Reception Location,jardin mariage,0.34
2020,Provence-Alpes-Côte d'Azur,Food,mariage traiteur,0.38
2020,Provence-Alpes-Côte d'Azur,Wedding Style,mariage original ,0.17
2020,Rhône-Alpes,Spend,mariage cher,0.55
2020,Rhône-Alpes,Tags,Maquillage,0.49
2020,Rhône-Alpes,Ceremony Type,mariage civil ,0.79
2020,Rhône-Alpes,Reception Location,mariage chateau,0.58
2020,Rhône-Alpes,Food,mariage traiteur,0.54
2020,Rhône-Alpes,Wedding Style,mariage chic ,0.55
2020,Île-de-France,Spend,mariage cher,0.47
2020,Île-de-France,Tags,Maquillage,0.48
2020,Île-de-France,Ceremony Type,mariage civil ,0.62
2020,Île-de-France,Reception Location,mariage chateau,0.38
2020,Île-de-France,Food,mariage traiteur,0.33
2020,Île-de-France,Wedding Style,mariage chic ,0.23
