ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Alquiler de coches antiguos,Andalucía,2019,0,0.47468438538205976,0
Alquiler de coches antiguos,Andalucía,2019,1,0.3358139534883722,0
Alquiler de coches antiguos,Andalucía,2019,2,0.5130631229235881,0
Alquiler de coches antiguos,Andalucía,2019,3,0.3938870431893688,0
Alquiler de coches antiguos,Andalucía,2019,4,0.36106312292358805,0
Alquiler de coches antiguos,Andalucía,2019,5,0.5110431893687708,0
Alquiler de coches antiguos,Andalucía,2019,6,0.6337541528239203,0
Alquiler de coches antiguos,Andalucía,2019,7,0.6994019933554818,0
Alquiler de coches antiguos,Andalucía,2019,8,0.4807441860465117,0
Alquiler de coches antiguos,Andalucía,2019,9,0.3635880398671097,0
Alquiler de coches antiguos,Andalucía,2019,10,0.28531561461794025,0
Alquiler de coches antiguos,Andalucía,2019,11,0.4221661129568106,0
Alquiler de coches antiguos,Andalucía,2020,0,0.39136212624584726,0
Alquiler de coches antiguos,Andalucía,2020,1,0.38631229235880404,0
Alquiler de coches antiguos,Andalucía,2020,2,0.31510963455149504,0
Alquiler de coches antiguos,Andalucía,2020,3,0.3686378737541528,0
Alquiler de coches antiguos,Aragón,2019,0,0.08112956810631229,0
Alquiler de coches antiguos,Aragón,2019,1,0.089734219269103,0
Alquiler de coches antiguos,Aragón,2019,2,0.14062458471760797,0
Alquiler de coches antiguos,Aragón,2019,3,0.179468438538206,0
Alquiler de coches antiguos,Aragón,2019,4,0.2089700996677741,0
Alquiler de coches antiguos,Aragón,2019,5,0.2202790697674419,0
Alquiler de coches antiguos,Aragón,2019,6,0.17209302325581396,0
Alquiler de coches antiguos,Aragón,2019,7,0.2483056478405316,0
Alquiler de coches antiguos,Aragón,2019,8,0.17307641196013293,0
Alquiler de coches antiguos,Aragón,2019,9,0.16348837209302325,0
Alquiler de coches antiguos,Aragón,2019,10,0.19176079734219267,0
Alquiler de coches antiguos,Aragón,2019,11,0.14062458471760797,0
Alquiler de coches antiguos,Aragón,2020,0,0.10817275747508306,0
