date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste,isPartial
2018-01-07,36,5,20,5,0,False
2018-01-14,44,10,14,0,0,False
2018-01-21,52,5,28,0,10,False
2018-01-28,41,10,18,5,5,False
2018-02-04,32,8,21,5,5,False
2018-02-11,31,10,11,5,5,False
2018-02-18,41,18,18,5,5,False
2018-02-25,31,10,22,0,5,False
2018-03-04,43,10,18,5,0,False
2018-03-11,50,10,18,5,5,False
2018-03-18,50,13,27,5,0,False
2018-03-25,42,18,17,7,10,False
2018-04-01,53,15,18,5,5,False
2018-04-08,49,17,17,20,8,False
2018-04-15,52,31,10,7,5,False
2018-04-22,41,26,16,5,5,False
2018-04-29,31,24,12,7,5,False
2018-05-06,37,54,21,5,5,False
2018-05-13,50,28,21,5,5,False
2018-05-20,40,21,17,5,5,False
2018-05-27,55,23,23,5,8,False
2018-06-03,46,13,20,5,7,False
2018-06-10,38,13,13,7,5,False
2018-06-17,65,15,14,5,5,False
2018-06-24,47,31,12,5,5,False
2018-07-01,51,15,20,5,0,False
2018-07-08,32,24,10,0,5,False
2018-07-15,37,24,14,0,9,False
2018-07-22,32,43,19,5,0,False
2018-07-29,27,17,25,5,10,False
2018-08-05,33,26,16,0,10,False
2018-08-12,24,13,21,5,10,False
2018-08-19,30,15,13,7,5,False
2018-08-26,40,10,17,5,0,False
2018-09-02,54,8,17,0,0,False
2018-09-09,51,17,20,5,10,False
2018-09-16,50,8,15,0,0,False
2018-09-23,47,10,8,0,5,False
2018-09-30,42,10,20,0,0,False
2018-10-07,39,5,34,5,5,False
2018-10-14,28,8,13,0,5,False
2018-10-21,36,8,14,5,0,False
2018-10-28,27,0,15,5,5,False
2018-11-04,21,6,24,5,5,False
2018-11-11,23,15,20,0,0,False
2018-11-18,28,7,27,5,5,False
2018-11-25,28,5,24,5,5,False
2018-12-02,16,0,12,0,0,False
2018-12-09,32,15,18,0,5,False
2018-12-16,24,0,10,5,5,False
2018-12-23,18,5,24,0,0,False
2018-12-30,23,11,12,0,5,False
2019-01-06,37,8,32,0,5,False
2019-01-13,40,10,13,0,0,False
2019-01-20,40,7,16,7,6,False
2019-01-27,32,8,11,5,5,False
2019-02-03,33,5,18,10,0,False
2019-02-10,40,10,30,0,5,False
2019-02-17,53,9,10,7,5,False
2019-02-24,70,20,26,7,0,False
2019-03-03,26,17,19,5,5,False
2019-03-10,47,20,22,5,5,False
2019-03-17,51,22,24,5,5,False
2019-03-24,60,29,24,10,0,False
2019-03-31,40,18,17,0,5,False
2019-04-07,64,19,12,0,13,False
2019-04-14,45,31,33,10,5,False
2019-04-21,44,21,21,5,5,False
2019-04-28,45,24,13,12,7,False
2019-05-05,45,27,21,10,5,False
2019-05-12,34,15,25,5,10,False
2019-05-19,60,27,25,10,0,False
2019-05-26,34,23,24,8,5,False
2019-06-02,46,21,24,6,5,False
2019-06-09,42,19,20,5,0,False
2019-06-16,43,13,26,13,5,False
2019-06-23,32,21,29,7,10,False
2019-06-30,41,54,39,5,10,False
2019-07-07,35,39,35,5,7,False
2019-07-14,40,30,24,6,7,False
2019-07-21,27,29,18,10,15,False
2019-07-28,37,19,27,5,8,False
2019-08-04,20,15,15,0,5,False
2019-08-11,22,9,20,0,0,False
2019-08-18,30,5,38,12,5,False
2019-08-25,49,14,18,5,7,False
2019-09-01,60,7,29,0,5,False
2019-09-08,29,9,22,5,9,False
2019-09-15,39,12,20,0,9,False
2019-09-22,39,7,25,4,4,False
2019-09-29,45,9,18,0,4,False
2019-10-06,44,9,21,9,0,False
2019-10-13,48,9,27,4,0,False
2019-10-20,48,14,27,0,0,False
2019-10-27,45,4,7,4,4,False
2019-11-03,33,4,19,0,4,False
2019-11-10,26,7,22,0,4,False
2019-11-17,47,4,25,0,4,False
2019-11-24,29,0,20,0,4,False
2019-12-01,27,0,17,4,4,False
2019-12-08,24,0,22,0,0,False
2019-12-15,16,13,22,4,0,False
2019-12-22,28,7,16,5,0,False
2019-12-29,30,5,32,5,5,False
2020-01-05,27,4,17,0,4,False
2020-01-12,47,5,18,4,4,False
2020-01-19,40,4,16,9,4,False
2020-01-26,41,10,21,0,0,False
2020-02-02,41,10,25,4,4,False
2020-02-09,48,10,19,0,8,False
2020-02-16,50,8,10,4,4,False
2020-02-23,49,10,22,4,0,False
2020-03-01,25,12,17,8,0,False
2020-03-08,46,10,24,8,0,False
2020-03-15,34,9,18,4,0,False
2020-03-22,46,11,17,6,7,False
2020-03-29,29,9,17,5,3,False
2020-04-05,38,28,32,20,5,False
2020-04-12,48,42,16,12,5,False
2020-04-19,46,24,20,5,8,False
2020-04-26,40,26,25,4,6,False
2020-05-03,57,26,20,10,7,False
2020-05-10,59,28,23,9,4,False
2020-05-17,50,77,22,20,13,False
2020-05-24,66,100,20,16,11,False
2020-05-31,55,77,31,12,13,False
2020-06-07,41,38,25,11,4,False
2020-06-14,41,33,19,12,11,True
