date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2018-01-07,0.37771739130434784,0.12228260869565218,0.3233695652173913,0.051630434782608696,0.11956521739130435
2018-01-14,0.32608695652173914,0.11684782608695653,0.5244565217391305,0.0,0.051630434782608696
2018-01-21,0.4673913043478261,0.08695652173913043,0.36141304347826086,0.06521739130434782,0.035326086956521736
2018-01-28,0.33152173913043476,0.035326086956521736,0.16032608695652173,0.051630434782608696,0.08695652173913043
2018-02-04,0.421195652173913,0.08695652173913043,0.24728260869565216,0.051630434782608696,0.035326086956521736
2018-02-11,0.35054347826086957,0.20923913043478262,0.23641304347826086,0.035326086956521736,0.0
2018-02-18,0.46195652173913043,0.1766304347826087,0.33967391304347827,0.13858695652173914,0.0
2018-02-25,0.3423913043478261,0.22554347826086957,0.22010869565217392,0.08695652173913043,0.0
2018-03-04,0.6141304347826086,0.25815217391304346,0.33695652173913043,0.15760869565217392,0.0
2018-03-11,0.47554347826086957,0.3641304347826087,0.37228260869565216,0.08695652173913043,0.035326086956521736
2018-03-18,0.40217391304347827,0.29891304347826086,0.375,0.1766304347826087,0.12228260869565218
2018-03-25,0.5543478260869565,0.20108695652173914,0.2554347826086957,0.16032608695652173,0.16032608695652173
2018-04-01,0.49184782608695654,0.29891304347826086,0.36141304347826086,0.16304347826086957,0.0
2018-04-08,0.6195652173913043,0.29891304347826086,0.3451086956521739,0.21467391304347827,0.1331521739130435
2018-04-15,0.49184782608695654,0.5679347826086957,0.4782608695652174,0.18206521739130435,0.19021739130434784
2018-04-22,0.5027173913043478,0.4429347826086957,0.46195652173913043,0.296195652173913,0.2798913043478261
2018-04-29,0.6467391304347826,0.5135869565217391,0.36684782608695654,0.08423913043478261,0.051630434782608696
2018-05-06,0.41847826086956524,0.7554347826086957,0.4157608695652174,0.10869565217391304,0.15760869565217392
2018-05-13,0.4701086956521739,0.4945652173913043,0.38315217391304346,0.10326086956521739,0.10869565217391304
2018-05-20,0.6304347826086957,0.44021739130434784,0.30978260869565216,0.20380434782608695,0.1793478260869565
2018-05-27,0.44565217391304346,0.5163043478260869,0.29347826086956524,0.05434782608695652,0.20652173913043478
2018-06-03,0.42934782608695654,0.48097826086956524,0.2826086956521739,0.1766304347826087,0.28804347826086957
2018-06-10,0.358695652173913,0.3695652173913043,0.28804347826086957,0.035326086956521736,0.22282608695652173
2018-06-17,0.36141304347826086,0.3641304347826087,0.33967391304347827,0.07065217391304347,0.1956521739130435
2018-06-24,0.3641304347826087,0.38858695652173914,0.33152173913043476,0.11684782608695653,0.16032608695652173
2018-07-01,0.4266304347826087,0.6902173913043478,0.30434782608695654,0.1983695652173913,0.24728260869565216
2018-07-08,0.4157608695652174,0.49184782608695654,0.35597826086956524,0.16847826086956522,0.3342391304347826
2018-07-15,0.39945652173913043,0.38858695652173914,0.32065217391304346,0.1983695652173913,0.0
2018-07-22,0.391304347826087,0.5516304347826086,0.45652173913043476,0.11684782608695653,0.22282608695652173
2018-07-29,0.4266304347826087,0.3125,0.32065217391304346,0.14402173913043478,0.23097826086956522
2018-08-05,0.37228260869565216,0.46195652173913043,0.2608695652173913,0.2798913043478261,0.32065217391304346
2018-08-12,0.41847826086956524,0.6086956521739131,0.3233695652173913,0.22554347826086957,0.12228260869565218
2018-08-19,0.3967391304347826,0.3070652173913043,0.28804347826086957,0.059782608695652176,0.19293478260869565
2018-08-26,0.49184782608695654,0.20923913043478262,0.47554347826086957,0.19021739130434784,0.1331521739130435
2018-09-02,0.5407608695652174,0.22826086956521738,0.17119565217391305,0.07608695652173914,0.11141304347826086
2018-09-09,0.5054347826086957,0.2608695652173913,0.24728260869565216,0.1331521739130435,0.2608695652173913
2018-09-16,0.4782608695652174,0.20108695652173914,0.20652173913043478,0.0,0.09239130434782608
2018-09-23,0.654891304347826,0.17119565217391305,0.375,0.0,0.03804347826086957
2018-09-30,0.483695652173913,0.12228260869565218,0.3342391304347826,0.16847826086956522,0.0
2018-10-07,0.42934782608695654,0.17119565217391305,0.30434782608695654,0.0,0.15217391304347827
2018-10-14,0.38858695652173914,0.17119565217391305,0.3451086956521739,0.03804347826086957,0.11413043478260869
2018-10-21,0.4266304347826087,0.17119565217391305,0.3070652173913043,0.11413043478260869,0.0
2018-10-28,0.3016304347826087,0.16304347826086957,0.38858695652173914,0.035326086956521736,0.10869565217391304
2018-11-04,0.39945652173913043,0.10597826086956522,0.3967391304347826,0.035326086956521736,0.035326086956521736
2018-11-11,0.24456521739130435,0.125,0.2717391304347826,0.0,0.07065217391304347
2018-11-18,0.27445652173913043,0.15760869565217392,0.29891304347826086,0.0,0.03260869565217391
2018-11-25,0.38315217391304346,0.125,0.27445652173913043,0.0,0.03260869565217391
2018-12-02,0.3016304347826087,0.0,0.25815217391304346,0.029891304347826088,0.12228260869565218
2018-12-09,0.296195652173913,0.029891304347826088,0.3070652173913043,0.10054347826086957,0.0
2018-12-16,0.266304347826087,0.125,0.37228260869565216,0.029891304347826088,0.029891304347826088
2018-12-23,0.21195652173913043,0.059782608695652176,0.2826086956521739,0.0,0.10869565217391304
