date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2018-01-07,0.2,0.2611111111111111,0.2777777777777778,0.17222222222222222,0.0
2018-01-14,0.49444444444444446,0.08333333333333333,0.32222222222222224,0.08888888888888889,0.0
2018-01-21,0.4222222222222222,0.3055555555555556,0.2611111111111111,0.0,0.08888888888888889
2018-01-28,0.21666666666666667,0.0,0.3055555555555556,0.0,0.08888888888888889
2018-02-04,0.38333333333333336,0.34444444444444444,0.36666666666666664,0.0,0.0
2018-02-11,0.17222222222222222,0.17222222222222222,0.35,0.0,0.0
2018-02-18,0.5555555555555556,0.17777777777777778,0.3,0.17222222222222222,0.18333333333333332
2018-02-25,0.3388888888888889,0.26666666666666666,0.42777777777777776,0.08333333333333333,0.0
2018-03-04,0.4777777777777778,0.2611111111111111,0.2777777777777778,0.09444444444444444,0.0
2018-03-11,0.6166666666666667,0.26666666666666666,0.3333333333333333,0.18333333333333332,0.08888888888888889
2018-03-18,0.38333333333333336,0.4166666666666667,0.4444444444444444,0.09444444444444444,0.09444444444444444
2018-03-25,0.5166666666666667,0.2222222222222222,0.2111111111111111,0.08888888888888889,0.08888888888888889
2018-04-01,0.4666666666666667,0.4444444444444444,0.39444444444444443,0.18333333333333332,0.0
2018-04-08,0.6277777777777778,0.5,0.3,0.17222222222222222,0.08888888888888889
2018-04-15,0.9222222222222223,0.42777777777777776,0.34444444444444444,0.19444444444444445,0.08888888888888889
2018-04-22,0.35555555555555557,0.5944444444444444,0.34444444444444444,0.17777777777777778,0.08888888888888889
2018-04-29,0.45,0.25,0.23333333333333334,0.23333333333333334,0.09444444444444444
2018-05-06,0.32222222222222224,0.7777777777777778,0.3055555555555556,0.1,0.1
2018-05-13,0.45,0.6,0.31666666666666665,0.0,0.18333333333333332
2018-05-20,0.3333333333333333,0.5722222222222222,0.08888888888888889,0.22777777777777777,0.18333333333333332
2018-05-27,0.5277777777777778,0.26666666666666666,0.4777777777777778,0.08333333333333333,0.17777777777777778
2018-06-03,0.4666666666666667,0.49444444444444446,0.26666666666666666,0.17222222222222222,0.08888888888888889
2018-06-10,0.5111111111111111,0.38333333333333336,0.08333333333333333,0.17222222222222222,0.17222222222222222
2018-06-17,0.28888888888888886,0.24444444444444444,0.3,0.18333333333333332,0.17222222222222222
2018-06-24,0.3333333333333333,0.6166666666666667,0.23333333333333334,0.08888888888888889,0.08888888888888889
2018-07-01,0.20555555555555555,0.6166666666666667,0.4388888888888889,0.09444444444444444,0.08888888888888889
2018-07-08,0.5055555555555555,0.6722222222222223,0.2833333333333333,0.1,0.1
2018-07-15,0.4666666666666667,0.6166666666666667,0.19444444444444445,0.10555555555555556,0.0
2018-07-22,0.48333333333333334,0.8333333333333334,0.19444444444444445,0.1,0.2111111111111111
2018-07-29,0.24444444444444444,0.37777777777777777,0.3277777777777778,0.1,0.2611111111111111
2018-08-05,0.5166666666666667,0.4666666666666667,0.4388888888888889,0.10555555555555556,0.08333333333333333
2018-08-12,0.23333333333333334,0.24444444444444444,0.23333333333333334,0.10555555555555556,0.10555555555555556
2018-08-19,0.3,0.24444444444444444,0.4888888888888889,0.10555555555555556,0.2111111111111111
2018-08-26,0.31666666666666665,0.18333333333333332,0.4,0.1,0.19444444444444445
2018-09-02,0.37222222222222223,0.09444444444444444,0.37777777777777777,0.08888888888888889,0.08888888888888889
2018-09-09,0.45,0.12777777777777777,0.3888888888888889,0.08888888888888889,0.18888888888888888
2018-09-16,0.36666666666666664,0.2388888888888889,0.35,0.09444444444444444,0.08888888888888889
2018-09-23,0.3055555555555556,0.18333333333333332,0.3611111111111111,0.08888888888888889,0.18333333333333332
2018-09-30,0.37777777777777777,0.09444444444444444,0.40555555555555556,0.18333333333333332,0.08888888888888889
2018-10-07,0.3888888888888889,0.18333333333333332,0.3888888888888889,0.0,0.0
2018-10-14,0.31666666666666665,0.2833333333333333,0.37777777777777777,0.0,0.0
2018-10-21,0.2833333333333333,0.2722222222222222,0.3277777777777778,0.0,0.09444444444444444
2018-10-28,0.35,0.08333333333333333,0.2222222222222222,0.08888888888888889,0.09444444444444444
2018-11-04,0.35555555555555557,0.08333333333333333,0.4777777777777778,0.09444444444444444,0.0
2018-11-11,0.45,0.09444444444444444,0.46111111111111114,0.0,0.0
2018-11-18,0.17222222222222222,0.17222222222222222,0.40555555555555556,0.0,0.0
2018-11-25,0.2777777777777778,0.25555555555555554,0.32222222222222224,0.17222222222222222,0.08888888888888889
2018-12-02,0.35,0.08888888888888889,0.17222222222222222,0.0,0.0
2018-12-09,0.4111111111111111,0.18333333333333332,0.3,0.0,0.08888888888888889
2018-12-16,0.18333333333333332,0.09444444444444444,0.21666666666666667,0.0,0.08888888888888889
2018-12-23,0.2833333333333333,0.0,0.45555555555555555,0.1,0.0
2018-12-30,0.2722222222222222,0.2777777777777778,0.4777777777777778,0.2,0.0
2019-01-06,0.2722222222222222,0.09444444444444444,0.35555555555555557,0.08888888888888889,0.08888888888888889
2019-01-13,0.4111111111111111,0.08333333333333333,0.20555555555555555,0.0,0.0
2019-01-20,0.34444444444444444,0.21666666666666667,0.25555555555555554,0.08333333333333333,0.08333333333333333
2019-01-27,0.36666666666666664,0.08888888888888889,0.42777777777777776,0.08333333333333333,0.0
2019-02-03,0.39444444444444443,0.17777777777777778,0.29444444444444445,0.17777777777777778,0.0
2019-02-10,0.3888888888888889,0.25,0.3333333333333333,0.08888888888888889,0.0
2019-02-17,0.5277777777777778,0.3277777777777778,0.2777777777777778,0.25,0.18888888888888888
2019-02-24,0.4388888888888889,0.29444444444444445,0.23333333333333334,0.0,0.0
2019-03-03,0.25555555555555554,0.28888888888888886,0.34444444444444444,0.08888888888888889,0.0
2019-03-10,0.4388888888888889,0.29444444444444445,0.4166666666666667,0.18333333333333332,0.08888888888888889
2019-03-17,0.45,0.28888888888888886,0.39444444444444443,0.08888888888888889,0.08888888888888889
2019-03-24,0.4388888888888889,0.6944444444444444,0.4,0.09444444444444444,0.08888888888888889
2019-03-31,0.36666666666666664,0.5222222222222223,0.3611111111111111,0.18333333333333332,0.09444444444444444
2019-04-07,0.6833333333333333,0.5277777777777778,0.2833333333333333,0.1,0.1
2019-04-14,0.6611111111111111,0.4222222222222222,0.23333333333333334,0.1,0.0
2019-04-21,0.4222222222222222,0.6833333333333333,0.4388888888888889,0.1388888888888889,0.08333333333333333
2019-04-28,0.4444444444444444,0.37777777777777777,0.3611111111111111,0.2,0.0
2019-05-05,0.43333333333333335,0.4777777777777778,0.34444444444444444,0.17222222222222222,0.17222222222222222
2019-05-12,0.37222222222222223,0.3888888888888889,0.4777777777777778,0.08888888888888889,0.09444444444444444
2019-05-19,0.4222222222222222,0.4166666666666667,0.48333333333333334,0.17222222222222222,0.17222222222222222
2019-05-26,0.4166666666666667,0.4111111111111111,0.38333333333333336,0.2611111111111111,0.0
2019-06-02,0.45,0.8333333333333334,0.32222222222222224,0.08888888888888889,0.08333333333333333
2019-06-09,0.3888888888888889,0.25555555555555554,0.3111111111111111,0.0,0.16666666666666666
2019-06-16,0.4111111111111111,0.7333333333333333,0.2777777777777778,0.1388888888888889,0.17222222222222222
2019-06-23,0.32222222222222224,0.7888888888888889,0.4666666666666667,0.17222222222222222,0.2722222222222222
2019-06-30,0.26666666666666666,0.5555555555555556,0.5222222222222223,0.09444444444444444,0.2222222222222222
2019-07-07,0.21666666666666667,0.4722222222222222,0.5666666666666667,0.12222222222222222,0.08333333333333333
2019-07-14,0.4666666666666667,0.35555555555555557,0.6055555555555555,0.1,0.1
2019-07-21,0.4222222222222222,0.49444444444444446,0.3333333333333333,0.15,0.08333333333333333
2019-07-28,0.2777777777777778,0.45555555555555555,0.5055555555555555,0.08333333333333333,0.23333333333333334
2019-08-04,0.45,0.5222222222222223,0.5944444444444444,0.0,0.0
2019-08-11,0.4222222222222222,0.3277777777777778,0.34444444444444444,0.1,0.15555555555555556
2019-08-18,0.4222222222222222,0.29444444444444445,0.5,0.18333333333333332,0.26666666666666666
2019-08-25,0.6222222222222222,0.5,0.37777777777777777,0.16666666666666666,0.16666666666666666
2019-09-01,0.5111111111111111,0.2111111111111111,0.3277777777777778,0.12777777777777777,0.0
