date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2018-01-07,0.23618090452261306,0.06030150753768844,0.3316582914572864,0.03015075376884422,0.03015075376884422
2018-01-14,0.22110552763819097,0.03015075376884422,0.2613065326633166,0.0,0.03015075376884422
2018-01-21,0.35678391959798994,0.09045226130653267,0.3015075376884422,0.0,0.0
2018-01-28,0.24120603015075376,0.1507537688442211,0.2613065326633166,0.06030150753768844,0.0
2018-02-04,0.24120603015075376,0.09045226130653267,0.22110552763819097,0.0,0.06030150753768844
2018-02-11,0.1407035175879397,0.1658291457286432,0.2814070351758794,0.06030150753768844,0.0
2018-02-18,0.18592964824120603,0.15577889447236182,0.22110552763819097,0.09547738693467336,0.0
2018-02-25,0.17587939698492464,0.135678391959799,0.25125628140703515,0.1507537688442211,0.0
2018-03-04,0.24120603015075376,0.03015075376884422,0.18090452261306533,0.03015075376884422,0.06532663316582915
2018-03-11,0.3015075376884422,0.135678391959799,0.20100502512562815,0.06030150753768844,0.0
2018-03-18,0.4321608040201005,0.12060301507537688,0.1306532663316583,0.03015075376884422,0.0
2018-03-25,0.22110552763819097,0.18592964824120603,0.2964824120603015,0.07537688442211055,0.0
2018-04-01,0.23115577889447236,0.27638190954773867,0.19597989949748743,0.09547738693467336,0.06030150753768844
2018-04-08,0.22613065326633167,0.3065326633165829,0.3065326633165829,0.03015075376884422,0.03015075376884422
2018-04-15,0.2964824120603015,0.5979899497487438,0.36180904522613067,0.19095477386934673,0.06532663316582915
2018-04-22,0.3165829145728643,0.4371859296482412,0.19095477386934673,0.06030150753768844,0.09547738693467336
2018-04-29,0.20603015075376885,0.18090452261306533,0.21105527638190955,0.08040201005025126,0.06532663316582915
2018-05-06,0.3065326633165829,0.5477386934673367,0.33668341708542715,0.21105527638190955,0.16080402010050251
2018-05-13,0.31155778894472363,0.19597989949748743,0.24623115577889448,0.12562814070351758,0.09547738693467336
2018-05-20,0.20100502512562815,0.2914572864321608,0.23115577889447236,0.1407035175879397,0.11055276381909548
2018-05-27,0.23115577889447236,0.23618090452261306,0.27638190954773867,0.12562814070351758,0.06030150753768844
2018-06-03,0.3869346733668342,0.3417085427135678,0.35678391959798994,0.06030150753768844,0.06532663316582915
2018-06-10,0.31155778894472363,0.1306532663316583,0.24623115577889448,0.0,0.06030150753768844
2018-06-17,0.2964824120603015,0.24623115577889448,0.18592964824120603,0.12562814070351758,0.06532663316582915
2018-06-24,0.21608040201005024,0.36180904522613067,0.23115577889447236,0.06030150753768844,0.11055276381909548
2018-07-01,0.31155778894472363,0.35175879396984927,0.1407035175879397,0.15577889447236182,0.12562814070351758
2018-07-08,0.20603015075376885,0.47738693467336685,0.3015075376884422,0.09547738693467336,0.09547738693467336
2018-07-15,0.20603015075376885,0.4221105527638191,0.25125628140703515,0.10552763819095477,0.10552763819095477
2018-07-22,0.19095477386934673,0.4723618090452261,0.27638190954773867,0.10552763819095477,0.10552763819095477
2018-07-29,0.2964824120603015,0.35678391959798994,0.3015075376884422,0.07035175879396985,0.035175879396984924
2018-08-05,0.1658291457286432,0.4221105527638191,0.1658291457286432,0.12562814070351758,0.05025125628140704
