date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2018-01-07,0.2620320855614973,0.15508021390374332,0.1925133689839572,0.10695187165775401,0.0855614973262032
2018-01-14,0.21390374331550802,0.12834224598930483,0.1925133689839572,0.0427807486631016,0.06417112299465241
2018-01-21,0.3155080213903743,0.10695187165775401,0.46524064171123,0.0855614973262032,0.0855614973262032
2018-01-28,0.10160427807486631,0.0855614973262032,0.2727272727272727,0.0427807486631016,0.0855614973262032
2018-02-04,0.3155080213903743,0.12834224598930483,0.21390374331550802,0.10695187165775401,0.12834224598930483
2018-02-11,0.24064171122994651,0.1711229946524064,0.25668449197860965,0.1711229946524064,0.12834224598930483
2018-02-18,0.27807486631016043,0.22994652406417113,0.44919786096256686,0.10695187165775401,0.15508021390374332
2018-02-25,0.45989304812834225,0.10695187165775401,0.2887700534759358,0.13368983957219252,0.10695187165775401
2018-03-04,0.26737967914438504,0.10695187165775401,0.3582887700534759,0.20855614973262032,0.0
2018-03-11,0.3315508021390374,0.1657754010695187,0.37967914438502676,0.18181818181818182,0.10695187165775401
2018-03-18,0.3689839572192513,0.1925133689839572,0.37433155080213903,0.1925133689839572,0.12834224598930483
2018-03-25,0.21390374331550802,0.40641711229946526,0.25668449197860965,0.1711229946524064,0.10160427807486631
2018-04-01,0.3315508021390374,0.3315508021390374,0.3155080213903743,0.18716577540106952,0.09090909090909091
2018-04-08,0.2994652406417112,0.3155080213903743,0.36363636363636365,0.2887700534759358,0.1657754010695187
2018-04-15,0.40106951871657753,0.48663101604278075,0.19786096256684493,0.5347593582887701,0.22459893048128343
2018-04-22,0.3422459893048128,0.43315508021390375,0.3048128342245989,0.2192513368983957,0.13903743315508021
2018-04-29,0.25668449197860965,0.37967914438502676,0.3850267379679144,0.18181818181818182,0.10695187165775401
2018-05-06,0.24064171122994651,0.5508021390374331,0.3155080213903743,0.3689839572192513,0.15508021390374332
2018-05-13,0.3315508021390374,0.18181818181818182,0.43315508021390375,0.12834224598930483,0.17647058823529413
2018-05-20,0.31016042780748665,0.39572192513368987,0.5026737967914439,0.20855614973262032,0.15508021390374332
2018-05-27,0.3048128342245989,0.41711229946524064,0.2620320855614973,0.3689839572192513,0.17647058823529413
2018-06-03,0.26737967914438504,0.22459893048128343,0.3155080213903743,0.19786096256684493,0.2192513368983957
2018-06-10,0.34759358288770054,0.20855614973262032,0.3582887700534759,0.22994652406417113,0.18716577540106952
2018-06-17,0.20855614973262032,0.46524064171123,0.32620320855614976,0.18181818181818182,0.20320855614973263
2018-06-24,0.28342245989304815,0.5026737967914439,0.41711229946524064,0.21390374331550802,0.18181818181818182
2018-07-01,0.32620320855614976,0.4919786096256685,0.29411764705882354,0.1711229946524064,0.23529411764705882
