date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2018-01-07,0.23822714681440443,0.15512465373961218,0.25761772853185594,0.013850415512465374,0.15789473684210525
2018-01-14,0.3850415512465374,0.10803324099722991,0.31301939058171746,0.08587257617728532,0.013850415512465374
2018-01-21,0.37950138504155123,0.0221606648199446,0.34349030470914127,0.04155124653739612,0.0221606648199446
2018-01-28,0.3296398891966759,0.14958448753462603,0.4265927977839335,0.08033240997229917,0.0886426592797784
2018-02-04,0.3545706371191136,0.1634349030470914,0.2742382271468144,0.013850415512465374,0.13850415512465375
2018-02-11,0.27977839335180055,0.14127423822714683,0.2520775623268698,0.0,0.11080332409972299
2018-02-18,0.5069252077562327,0.21052631578947367,0.1883656509695291,0.1745152354570637,0.11634349030470914
2018-02-25,0.3988919667590028,0.14127423822714683,0.31301939058171746,0.027700831024930747,0.15512465373961218
2018-03-04,0.6260387811634349,0.2548476454293629,0.3157894736842105,0.09418282548476455,0.08033240997229917
2018-03-11,0.46814404432132967,0.14681440443213298,0.3545706371191136,0.10526315789473684,0.14681440443213298
2018-03-18,0.41274238227146814,0.11080332409972299,0.3074792243767313,0.15512465373961218,0.07479224376731301
2018-03-25,0.5318559556786704,0.16897506925207756,0.27977839335180055,0.2077562326869806,0.0997229916897507
2018-04-01,0.3628808864265928,0.3878116343490305,0.29085872576177285,0.12465373961218837,0.2188365650969529
2018-04-08,0.3296398891966759,0.26038781163434904,0.3185595567867036,0.1883656509695291,0.036011080332409975
2018-04-15,0.3656509695290859,0.5263157894736842,0.26869806094182824,0.3518005540166205,0.27146814404432135
2018-04-22,0.4182825484764543,0.5318559556786704,0.3573407202216066,0.22714681440443213,0.1883656509695291
2018-04-29,0.4182825484764543,0.5623268698060941,0.3656509695290859,0.10526315789473684,0.1772853185595568
2018-05-06,0.32409972299168976,0.48753462603878117,0.2853185595567867,0.1634349030470914,0.27977839335180055
2018-05-13,0.5872576177285319,0.23268698060941828,0.3407202216066482,0.14127423822714683,0.14127423822714683
2018-05-20,0.5124653739612188,0.5872576177285319,0.19390581717451524,0.18559556786703602,0.14958448753462603
2018-05-27,0.42382271468144045,0.407202216066482,0.407202216066482,0.16620498614958448,0.16897506925207756
2018-06-03,0.44321329639889195,0.3628808864265928,0.3268698060941828,0.21329639889196675,0.20498614958448755
2018-06-10,0.47645429362880887,0.2520775623268698,0.4182825484764543,0.2742382271468144,0.19390581717451524
2018-06-17,0.42382271468144045,0.518005540166205,0.46537396121883656,0.25761772853185594,0.13573407202216067
2018-06-24,0.3545706371191136,0.5235457063711911,0.46537396121883656,0.16620498614958448,0.18282548476454294
2018-07-01,0.3518005540166205,0.5263157894736842,0.3185595567867036,0.22714681440443213,0.12465373961218837
2018-07-08,0.44598337950138506,0.48476454293628807,0.2188365650969529,0.18559556786703602,0.23545706371191136
2018-07-15,0.3074792243767313,0.37119113573407203,0.3047091412742382,0.24653739612188366,0.19113573407202217
2018-07-22,0.33518005540166207,0.5069252077562327,0.2853185595567867,0.32409972299168976,0.1634349030470914
2018-07-29,0.3296398891966759,0.43213296398891965,0.31024930747922436,0.13850415512465375,0.26869806094182824
2018-08-05,0.27977839335180055,0.4293628808864266,0.2742382271468144,0.18559556786703602,0.3518005540166205
2018-08-12,0.43213296398891965,0.5096952908587258,0.4099722991689751,0.3074792243767313,0.10526315789473684
2018-08-19,0.2742382271468144,0.3462603878116344,0.40443213296398894,0.22437673130193905,0.2299168975069252
2018-08-26,0.6066481994459834,0.13019390581717452,0.3268698060941828,0.14958448753462603,0.21606648199445982
2018-09-02,0.3628808864265928,0.40166204986149584,0.21052631578947367,0.13850415512465375,0.24653739612188366
2018-09-09,0.3684210526315789,0.2631578947368421,0.3628808864265928,0.15512465373961218,0.027700831024930747
2018-09-16,0.5096952908587258,0.21606648199445982,0.44598337950138506,0.16066481994459833,0.1523545706371191
2018-09-23,0.4376731301939058,0.1634349030470914,0.2770083102493075,0.07756232686980609,0.18282548476454294
2018-09-30,0.3628808864265928,0.16066481994459833,0.16620498614958448,0.1994459833795014,0.14127423822714683
2018-10-07,0.3601108033240997,0.15512465373961218,0.4182825484764543,0.3407202216066482,0.2188365650969529
2018-10-14,0.48476454293628807,0.12188365650969529,0.25761772853185594,0.16897506925207756,0.3296398891966759
2018-10-21,0.43490304709141275,0.09695290858725762,0.3074792243767313,0.2188365650969529,0.07756232686980609
2018-10-28,0.3296398891966759,0.21606648199445982,0.32409972299168976,0.08587257617728532,0.1634349030470914
2018-11-04,0.3656509695290859,0.1634349030470914,0.26038781163434904,0.08587257617728532,0.08587257617728532
2018-11-11,0.46814404432132967,0.08310249307479224,0.5152354570637119,0.013850415512465374,0.013850415512465374
2018-11-18,0.32132963988919666,0.14958448753462603,0.33240997229916897,0.12742382271468145,0.07202216066481995
2018-11-25,0.39058171745152354,0.1634349030470914,0.48476454293628807,0.0,0.14958448753462603
2018-12-02,0.43213296398891965,0.2520775623268698,0.3601108033240997,0.14127423822714683,0.14958448753462603
2018-12-09,0.4598337950138504,0.2659279778393352,0.3988919667590028,0.07202216066481995,0.17174515235457063
2018-12-16,0.2409972299168975,0.16897506925207756,0.29916897506925205,0.0,0.1772853185595568
2018-12-23,0.3157894736842105,0.12465373961218837,0.3684210526315789,0.0,0.17174515235457063
2018-12-30,0.3767313019390582,0.16620498614958448,0.11357340720221606,0.0,0.1523545706371191
2019-01-06,0.40443213296398894,0.22714681440443213,0.3407202216066482,0.18559556786703602,0.06925207756232687
2019-01-13,0.5096952908587258,0.1994459833795014,0.29916897506925205,0.013850415512465374,0.07202216066481995
2019-01-20,0.33240997229916897,0.20498614958448755,0.3047091412742382,0.06925207756232687,0.12742382271468145
2019-01-27,0.29085872576177285,0.15789473684210525,0.2659279778393352,0.09418282548476455,0.23822714681440443
2019-02-03,0.29085872576177285,0.19667590027700832,0.4376731301939058,0.08310249307479224,0.08310249307479224
2019-02-10,0.5429362880886427,0.24930747922437674,0.3545706371191136,0.15789473684210525,0.20498614958448755
2019-02-17,0.37119113573407203,0.3878116343490305,0.2188365650969529,0.10803324099722991,0.10526315789473684
2019-02-24,0.46814404432132967,0.41274238227146814,0.6481994459833795,0.12465373961218837,0.28254847645429365
2019-03-03,0.4293628808864266,0.26038781163434904,0.4487534626038781,0.1772853185595568,0.08587257617728532
2019-03-10,0.5706371191135734,0.4487534626038781,0.41274238227146814,0.19390581717451524,0.17174515235457063
2019-03-17,0.49584487534626037,0.5401662049861495,0.31024930747922436,0.1745152354570637,0.26038781163434904
2019-03-24,0.33240997229916897,0.44321329639889195,0.3601108033240997,0.27146814404432135,0.11357340720221606
2019-03-31,0.4376731301939058,0.6648199445983379,0.38227146814404434,0.18005540166204986,0.14958448753462603
2019-04-07,0.5484764542936288,0.28254847645429365,0.15789473684210525,0.24930747922437674,0.14681440443213298
2019-04-14,0.42382271468144045,0.44598337950138506,0.25761772853185594,0.11080332409972299,0.23268698060941828
2019-04-21,0.518005540166205,0.39058171745152354,0.47645429362880887,0.27146814404432135,0.20498614958448755
2019-04-28,0.45429362880886426,0.4487534626038781,0.5041551246537396,0.24376731301939059,0.19113573407202217
