date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste,isPartial
2018-01-07,25,13,29,0,12,False
2018-01-14,17,12,50,0,0,False
2018-01-21,38,0,42,12,0,False
2018-01-28,21,0,21,0,0,False
2018-02-04,19,0,25,0,0,False
2018-02-11,38,13,25,0,0,False
2018-02-18,38,13,13,19,0,False
2018-02-25,30,25,13,0,0,False
2018-03-04,56,21,52,13,0,False
2018-03-11,30,38,43,0,0,False
2018-03-18,35,22,39,13,13,False
2018-03-25,35,13,26,13,13,False
2018-04-01,57,22,44,0,0,False
2018-04-08,62,18,40,13,18,False
2018-04-15,57,80,42,14,28,False
2018-04-22,40,31,53,27,14,False
2018-04-29,41,32,18,0,0,False
2018-05-06,41,90,36,13,20,False
2018-05-13,48,52,43,19,0,False
2018-05-20,61,31,26,31,13,False
2018-05-27,30,64,21,0,25,False
2018-06-03,40,40,26,26,40,False
2018-06-10,17,55,19,0,25,False
2018-06-17,33,35,35,13,13,False
2018-06-24,40,45,34,0,13,False
2018-07-01,43,74,19,13,26,False
2018-07-08,36,36,41,14,27,False
2018-07-15,29,34,22,22,0,False
2018-07-22,39,24,51,14,19,False
2018-07-29,24,29,29,19,14,False
2018-08-05,24,39,29,44,29,False
2018-08-12,30,69,35,22,15,False
2018-08-19,38,38,29,0,14,False
2018-08-26,41,14,37,14,14,False
2018-09-02,50,21,14,14,0,False
2018-09-09,55,14,28,14,41,False
2018-09-16,40,13,14,0,0,False
2018-09-23,55,14,48,0,0,False
2018-09-30,41,0,27,14,0,False
2018-10-07,32,14,21,0,14,False
2018-10-14,42,14,32,0,21,False
2018-10-21,27,14,27,14,0,False
2018-10-28,35,13,33,0,13,False
2018-11-04,35,13,52,0,0,False
2018-11-11,13,13,17,0,13,False
2018-11-18,17,13,30,0,0,False
2018-11-25,39,13,22,0,0,False
2018-12-02,22,0,26,0,13,False
2018-12-09,22,0,20,13,0,False
2018-12-16,27,13,40,0,0,False
2018-12-23,14,0,23,0,14,False
2018-12-30,18,14,27,0,13,False
2019-01-06,17,0,43,0,0,False
2019-01-13,34,13,21,0,13,False
2019-01-20,21,12,25,12,0,False
2019-01-27,33,0,33,0,0,False
2019-02-03,30,19,38,0,13,False
2019-02-10,40,20,33,0,0,False
2019-02-17,58,33,22,13,0,False
2019-02-24,73,32,26,13,13,False
2019-03-03,54,25,37,12,0,False
2019-03-10,38,26,55,13,0,False
2019-03-17,31,45,36,13,13,False
2019-03-24,71,31,31,13,13,False
2019-03-31,33,49,35,20,13,False
2019-04-07,36,31,40,27,13,False
2019-04-14,23,65,42,14,14,False
2019-04-21,31,65,48,20,26,False
2019-04-28,38,38,21,12,0,False
2019-05-05,37,43,45,0,0,False
2019-05-12,62,26,18,13,13,False
2019-05-19,52,22,48,13,0,False
2019-05-26,19,39,39,13,13,False
2019-06-02,42,71,37,17,12,False
2019-06-09,50,58,38,17,0,False
2019-06-16,40,35,31,13,13,False
2019-06-23,44,66,39,20,26,False
2019-06-30,33,66,66,22,13,False
2019-07-07,44,35,39,17,13,False
2019-07-14,27,37,62,14,34,False
2019-07-21,50,38,61,42,0,False
2019-07-28,38,38,36,19,21,False
2019-08-04,43,24,43,14,14,False
2019-08-11,21,69,55,14,0,False
2019-08-18,51,49,28,0,14,False
2019-08-25,57,20,57,0,40,False
2019-09-01,30,32,72,13,13,False
2019-09-08,17,13,39,0,13,False
2019-09-15,45,13,47,25,13,False
2019-09-22,36,12,24,12,12,False
2019-09-29,44,24,16,0,12,False
2019-10-06,36,24,59,18,0,False
2019-10-13,32,12,36,12,0,False
2019-10-20,24,0,16,12,0,False
2019-10-27,18,18,39,0,0,False
2019-11-03,27,0,17,12,0,False
2019-11-10,15,0,27,0,12,False
2019-11-17,35,23,51,12,12,False
2019-11-24,38,17,34,0,11,False
2019-12-01,19,0,58,12,0,False
2019-12-08,23,11,23,0,11,False
2019-12-15,23,12,19,0,0,False
2019-12-22,24,0,28,12,12,False
2019-12-29,27,15,66,0,11,False
2020-01-05,18,22,44,0,0,False
2020-01-12,33,11,22,11,11,False
2020-01-19,26,22,41,0,0,False
2020-01-26,22,16,40,32,0,False
2020-02-02,40,15,26,11,0,False
2020-02-09,40,16,38,11,0,False
2020-02-16,30,15,11,11,11,False
2020-02-23,50,21,28,16,11,False
2020-03-01,56,21,49,0,11,False
2020-03-08,42,38,24,10,10,False
2020-03-15,35,19,13,14,19,False
2020-03-22,18,18,30,13,18,False
2020-03-29,27,9,24,18,9,False
2020-04-05,40,95,24,40,9,False
2020-04-12,40,28,31,31,9,False
2020-04-19,49,55,34,34,12,False
2020-04-26,45,28,21,30,13,False
2020-05-03,17,40,34,14,11,False
2020-05-10,52,61,28,31,9,False
2020-05-17,56,79,49,30,29,False
2020-05-24,52,100,48,35,24,False
2020-05-31,52,46,46,34,30,False
2020-06-07,63,63,34,31,9,False
2020-06-14,52,22,22,22,22,True
