date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste,isPartial
2018-01-07,22,11,30,0,8,False
2018-01-14,27,8,13,0,0,False
2018-01-21,40,0,30,8,0,False
2018-01-28,14,12,14,0,8,False
2018-02-04,21,8,19,8,8,False
2018-02-11,41,8,27,8,8,False
2018-02-18,37,25,14,12,16,False
2018-02-25,25,33,14,0,8,False
2018-03-04,20,8,25,17,8,False
2018-03-11,64,25,14,0,0,False
2018-03-18,36,17,22,8,0,False
2018-03-25,47,21,11,8,17,False
2018-04-01,17,31,31,8,17,False
2018-04-08,27,16,33,8,8,False
2018-04-15,26,47,26,18,9,False
2018-04-22,31,33,17,8,8,False
2018-04-29,17,26,26,0,9,False
2018-05-06,32,30,22,14,9,False
2018-05-13,25,34,20,8,0,False
2018-05-20,20,37,28,17,8,False
2018-05-27,38,46,16,8,12,False
2018-06-03,33,47,28,8,8,False
2018-06-10,21,16,21,0,0,False
2018-06-17,23,20,31,34,13,False
2018-06-24,20,14,28,8,17,False
2018-07-01,27,43,13,8,8,False
2018-07-08,26,21,17,8,11,False
2018-07-15,37,46,22,9,12,False
2018-07-22,21,45,27,9,18,False
2018-07-29,27,40,32,18,14,False
2018-08-05,19,41,0,14,14,False
2018-08-12,19,20,23,10,15,False
2018-08-19,19,16,14,19,9,False
2018-08-26,29,12,17,13,17,False
2018-09-02,47,15,20,9,0,False
2018-09-09,32,20,23,0,9,False
2018-09-16,28,14,17,8,8,False
2018-09-23,12,12,20,9,9,False
2018-09-30,11,13,34,17,0,False
2018-10-07,23,17,23,0,0,False
2018-10-14,23,9,20,9,9,False
2018-10-21,24,27,29,0,9,False
2018-10-28,14,8,30,0,0,False
2018-11-04,27,8,36,0,0,False
2018-11-11,21,8,25,8,0,False
2018-11-18,16,8,20,25,0,False
2018-11-25,25,8,22,0,8,False
2018-12-02,29,0,22,8,0,False
2018-12-09,17,8,8,0,0,False
2018-12-16,14,8,17,0,0,False
2018-12-23,9,0,21,0,0,False
2018-12-30,18,18,29,0,0,False
2019-01-06,25,11,19,0,0,False
2019-01-13,39,8,39,0,0,False
2019-01-20,12,8,16,8,8,False
2019-01-27,24,0,21,8,0,False
2019-02-03,41,8,33,8,0,False
2019-02-10,17,9,26,9,9,False
2019-02-17,50,27,38,9,9,False
2019-02-24,39,30,25,17,12,False
2019-03-03,40,16,32,12,0,False
2019-03-10,28,14,25,25,0,False
2019-03-17,29,43,29,0,9,False
2019-03-24,40,31,17,13,8,False
2019-03-31,40,45,17,9,0,False
2019-04-07,27,24,27,13,0,False
2019-04-14,21,27,22,9,9,False
2019-04-21,35,38,32,8,8,False
2019-04-28,23,23,10,8,8,False
2019-05-05,34,26,37,0,8,False
2019-05-12,25,17,33,14,8,False
2019-05-19,33,22,21,12,17,False
2019-05-26,27,30,30,14,8,False
2019-06-02,36,36,21,8,8,False
2019-06-09,16,26,19,0,8,False
2019-06-16,33,42,31,11,11,False
2019-06-23,24,63,33,8,11,False
2019-06-30,27,30,46,8,16,False
2019-07-07,22,38,30,8,16,False
2019-07-14,41,35,23,9,9,False
2019-07-21,17,35,46,13,9,False
2019-07-28,14,21,18,0,18,False
2019-08-04,49,36,21,18,14,False
2019-08-11,18,13,18,9,13,False
2019-08-18,50,26,38,9,9,False
2019-08-25,24,22,16,11,11,False
2019-09-01,19,16,32,0,16,False
2019-09-08,30,8,11,8,0,False
2019-09-15,21,8,42,8,16,False
2019-09-22,46,15,30,8,8,False
2019-09-29,23,11,38,0,15,False
2019-10-06,30,8,25,8,15,False
2019-10-13,36,11,23,0,0,False
2019-10-20,28,8,13,0,15,False
2019-10-27,22,0,25,7,0,False
2019-11-03,20,15,20,0,7,False
2019-11-10,12,7,20,0,7,False
2019-11-17,30,11,30,0,7,False
2019-11-24,21,7,29,0,7,False
2019-12-01,18,15,22,0,7,False
2019-12-08,17,15,14,0,0,False
2019-12-15,27,7,27,0,7,False
2019-12-22,18,8,18,8,8,False
2019-12-29,15,8,35,8,8,False
2020-01-05,19,7,14,0,10,False
2020-01-12,51,18,21,10,7,False
2020-01-19,29,15,34,15,0,False
2020-01-26,23,19,42,0,0,False
2020-02-02,40,16,14,0,7,False
2020-02-09,35,14,35,7,0,False
2020-02-16,34,7,22,14,7,False
2020-02-23,33,7,26,10,7,False
2020-03-01,25,29,22,7,7,False
2020-03-08,27,29,29,10,7,False
2020-03-15,55,10,6,0,0,False
2020-03-22,21,17,20,11,6,False
2020-03-29,26,17,28,11,9,False
2020-04-05,25,49,19,8,9,False
2020-04-12,29,56,25,19,21,False
2020-04-19,25,38,23,9,6,False
2020-04-26,53,43,30,16,5,False
2020-05-03,40,38,16,18,5,False
2020-05-10,25,35,23,12,12,False
2020-05-17,40,62,28,17,25,False
2020-05-24,47,100,27,24,16,False
2020-05-31,33,100,31,8,19,False
2020-06-07,38,40,18,16,6,False
2020-06-14,28,41,37,18,21,True
