date,paysagiste
2018-01-07,0.7248322147651006
2018-01-14,0.7114093959731543
2018-01-21,0.8456375838926175
2018-01-28,0.6845637583892618
2018-02-04,0.7181208053691275
2018-02-11,0.5167785234899329
2018-02-18,0.3959731543624161
2018-02-25,0.5906040268456376
2018-03-04,0.5302013422818792
2018-03-11,0.610738255033557
2018-03-18,0.7449664429530202
2018-03-25,0.8859060402684564
2018-04-01,0.6241610738255033
2018-04-08,0.7315436241610739
2018-04-15,0.8456375838926175
2018-04-22,0.7651006711409396
2018-04-29,0.6308724832214765
2018-05-06,0.46308724832214765
2018-05-13,0.4899328859060403
2018-05-20,0.7248322147651006
2018-05-27,0.4228187919463087
2018-06-03,0.6375838926174496
2018-06-10,0.6308724832214765
2018-06-17,0.5570469798657718
2018-06-24,0.6711409395973155
2018-07-01,0.610738255033557
2018-07-08,0.436241610738255
2018-07-15,0.5436241610738255
2018-07-22,0.6040268456375839
2018-07-29,0.5503355704697986
2018-08-05,0.348993288590604
2018-08-12,0.610738255033557
2018-08-19,0.7248322147651006
2018-08-26,0.5637583892617449
2018-09-02,0.785234899328859
2018-09-09,0.6308724832214765
2018-09-16,0.40939597315436244
2018-09-23,0.6241610738255033
2018-09-30,0.436241610738255
2018-10-07,0.6174496644295302
2018-10-14,0.5838926174496645
2018-10-21,0.6241610738255033
2018-10-28,0.3087248322147651
2018-11-04,0.5771812080536913
2018-11-11,0.3691275167785235
2018-11-18,0.6778523489932886
2018-11-25,0.12751677852348994
2018-12-02,0.2953020134228188
2018-12-09,0.436241610738255
2018-12-16,0.5302013422818792
2018-12-23,0.12751677852348994
2018-12-30,0.42953020134228187
2019-01-06,0.5906040268456376
2019-01-13,0.33557046979865773
2019-01-20,0.6040268456375839
2019-01-27,0.6577181208053692
2019-02-03,0.4899328859060403
2019-02-10,0.6778523489932886
2019-02-17,0.825503355704698
2019-02-24,0.7248322147651006
2019-03-03,0.6510067114093959
2019-03-10,0.785234899328859
2019-03-17,0.9798657718120806
2019-03-24,0.7718120805369127
2019-03-31,0.697986577181208
2019-04-07,0.9395973154362416
2019-04-14,0.6375838926174496
2019-04-21,0.5637583892617449
2019-04-28,0.4563758389261745
2019-05-05,0.42953020134228187
2019-05-12,0.7516778523489933
2019-05-19,0.7718120805369127
2019-05-26,0.5704697986577181
2019-06-02,0.5033557046979866
2019-06-09,0.610738255033557
2019-06-16,0.6308724832214765
2019-06-23,0.697986577181208
2019-06-30,0.6174496644295302
2019-07-07,0.7248322147651006
2019-07-14,0.8389261744966443
2019-07-21,0.5838926174496645
2019-07-28,0.5704697986577181
2019-08-04,0.5637583892617449
2019-08-11,0.5570469798657718
2019-08-18,0.5906040268456376
2019-08-25,0.44966442953020136
2019-09-01,0.6510067114093959
2019-09-08,0.5302013422818792
2019-09-15,0.9731543624161074
2019-09-22,0.4228187919463087
2019-09-29,0.4899328859060403
2019-10-06,0.738255033557047
2019-10-13,0.6375838926174496
2019-10-20,0.21476510067114093
2019-10-27,0.5838926174496645
2019-11-03,0.6510067114093959
2019-11-10,0.5637583892617449
2019-11-17,0.3288590604026846
2019-11-24,0.47651006711409394
2019-12-01,0.46308724832214765
2019-12-08,0.44966442953020136
2019-12-15,0.3422818791946309
2019-12-22,0.4697986577181208
2019-12-29,0.18120805369127516
2020-01-05,0.6375838926174496
2020-01-12,0.6375838926174496
2020-01-19,0.7651006711409396
2020-01-26,0.5167785234899329
2020-02-02,0.6711409395973155
2020-02-09,0.8523489932885906
2020-02-16,0.4966442953020134
2020-02-23,0.7046979865771812
2020-03-01,0.6308724832214765
2020-03-08,0.6040268456375839
2020-03-15,0.6912751677852349
2020-03-22,0.4966442953020134
2020-03-29,0.28187919463087246
2020-04-05,0.7248322147651006
2020-04-12,0.5167785234899329
2020-04-19,0.87248322147651
2020-04-26,0.47651006711409394
2020-05-03,0.7583892617449665
2020-05-10,0.7651006711409396
2020-05-17,0.9261744966442953
2020-05-24,0.7583892617449665
2020-05-31,0.912751677852349
2020-06-07,0.6174496644295302
2020-06-14,0.697986577181208
2020-06-21,1.0
