date,paysagiste
2018-01-07,0.3447204968944099
2018-01-14,0.4192546583850932
2018-01-21,0.5403726708074534
2018-01-28,0.43788819875776397
2018-02-04,0.38819875776397517
2018-02-11,0.4409937888198758
2018-02-18,0.4906832298136646
2018-02-25,0.531055900621118
2018-03-04,0.8509316770186336
2018-03-11,0.6708074534161491
2018-03-18,0.5962732919254659
2018-03-25,0.6273291925465838
2018-04-01,0.5031055900621118
2018-04-08,0.7546583850931677
2018-04-15,0.6739130434782609
2018-04-22,0.6273291925465838
2018-04-29,0.6273291925465838
2018-05-06,0.5434782608695652
2018-05-13,0.5248447204968945
2018-05-20,0.7608695652173914
2018-05-27,0.7453416149068323
2018-06-03,0.6614906832298136
2018-06-10,0.7732919254658385
2018-06-17,0.5279503105590062
2018-06-24,0.5527950310559007
2018-07-01,0.7329192546583851
2018-07-08,0.5900621118012422
2018-07-15,0.7329192546583851
2018-07-22,0.422360248447205
2018-07-29,0.577639751552795
2018-08-05,0.5807453416149069
2018-08-12,0.717391304347826
2018-08-19,0.5683229813664596
2018-08-26,0.5745341614906833
2018-09-02,0.7639751552795031
2018-09-09,0.6614906832298136
2018-09-16,0.6770186335403726
2018-09-23,0.6614906832298136
2018-09-30,0.40683229813664595
2018-10-07,0.43788819875776397
2018-10-14,0.8105590062111802
2018-10-21,0.3167701863354037
2018-10-28,0.7577639751552795
2018-11-04,0.422360248447205
2018-11-11,0.4937888198757764
2018-11-18,0.3416149068322981
2018-11-25,0.35714285714285715
2018-12-02,0.3416149068322981
2018-12-09,0.3695652173913043
2018-12-16,0.5248447204968945
2018-12-23,0.3105590062111801
2018-12-30,0.36024844720496896
2019-01-06,0.4906832298136646
2019-01-13,0.6024844720496895
2019-01-20,0.5124223602484472
2019-01-27,0.5217391304347826
2019-02-03,0.6770186335403726
2019-02-10,0.5403726708074534
2019-02-17,0.9006211180124224
2019-02-24,0.7732919254658385
2019-03-03,0.7546583850931677
2019-03-10,0.6645962732919255
2019-03-17,0.7018633540372671
2019-03-24,1.0
2019-03-31,0.7981366459627329
2019-04-07,0.5652173913043478
2019-04-14,0.43788819875776397
2019-04-21,0.6863354037267081
2019-04-28,0.5838509316770186
2019-05-05,0.7267080745341615
2019-05-12,0.5838509316770186
2019-05-19,0.7111801242236024
2019-05-26,0.3416149068322981
2019-06-02,0.6521739130434783
2019-06-09,0.8509316770186336
2019-06-16,0.6180124223602484
2019-06-23,0.717391304347826
2019-06-30,0.639751552795031
2019-07-07,0.4472049689440994
2019-07-14,0.36335403726708076
2019-07-21,0.5745341614906833
2019-07-28,0.5279503105590062
2019-08-04,0.6149068322981367
2019-08-11,0.9006211180124224
2019-08-18,0.4720496894409938
2019-08-25,0.5714285714285714
2019-09-01,0.7329192546583851
2019-09-08,0.5714285714285714
2019-09-15,0.48757763975155277
2019-09-22,0.43788819875776397
2019-09-29,0.6770186335403726
2019-10-06,0.391304347826087
2019-10-13,0.5993788819875776
2019-10-20,0.45962732919254656
2019-10-27,0.4161490683229814
2019-11-03,0.7080745341614907
2019-11-10,0.30124223602484473
2019-11-17,0.6242236024844721
2019-11-24,0.468944099378882
2019-12-01,0.40062111801242234
2019-12-08,0.453416149068323
2019-12-15,0.46273291925465837
2019-12-22,0.4254658385093168
2019-12-29,0.5279503105590062
2020-01-05,0.5590062111801242
2020-01-12,0.37267080745341613
2020-01-19,0.5031055900621118
2020-01-26,0.48757763975155277
2020-02-02,0.7267080745341615
2020-02-09,0.7546583850931677
2020-02-16,0.4161490683229814
2020-02-23,0.8913043478260869
2020-03-01,0.5496894409937888
2020-03-08,0.593167701863354
2020-03-15,0.4658385093167702
2020-03-22,0.30745341614906835
2020-03-29,0.4472049689440994
2020-04-05,0.422360248447205
2020-04-12,0.8136645962732919
2020-04-19,0.577639751552795
2020-04-26,0.7142857142857143
2020-05-03,0.8819875776397516
2020-05-10,0.6490683229813664
2020-05-17,0.8509316770186336
2020-05-24,0.9037267080745341
2020-05-31,0.7950310559006211
2020-06-07,0.9658385093167702
2020-06-14,0.6708074534161491
2020-06-21,0.7670807453416149
