date,paysagiste
2018-01-07,0.4808743169398907
2018-01-14,0.4808743169398907
2018-01-21,0.5573770491803278
2018-01-28,0.6120218579234973
2018-02-04,0.4098360655737705
2018-02-11,0.4262295081967213
2018-02-18,0.5901639344262295
2018-02-25,0.4808743169398907
2018-03-04,0.4426229508196721
2018-03-11,0.819672131147541
2018-03-18,0.5792349726775956
2018-03-25,0.5628415300546448
2018-04-01,0.7486338797814208
2018-04-08,1.0
2018-04-15,0.5245901639344263
2018-04-22,0.73224043715847
2018-04-29,0.453551912568306
2018-05-06,0.366120218579235
2018-05-13,0.5300546448087432
2018-05-20,0.6065573770491803
2018-05-27,0.5355191256830601
2018-06-03,0.7923497267759563
2018-06-10,0.15300546448087432
2018-06-17,0.5628415300546448
2018-06-24,0.6612021857923497
2018-07-01,0.5683060109289617
2018-07-08,0.8743169398907104
2018-07-15,0.47540983606557374
2018-07-22,0.7158469945355191
2018-07-29,0.46994535519125685
2018-08-05,0.3879781420765027
2018-08-12,0.3770491803278688
2018-08-19,0.273224043715847
2018-08-26,0.5901639344262295
2018-09-02,0.6612021857923497
2018-09-09,0.43169398907103823
2018-09-16,0.48633879781420764
2018-09-23,0.7868852459016393
2018-09-30,0.546448087431694
2018-10-07,0.41530054644808745
2018-10-14,0.3770491803278688
2018-10-21,0.5573770491803278
2018-10-28,0.4426229508196721
2018-11-04,0.2459016393442623
2018-11-11,0.6557377049180327
2018-11-18,0.18579234972677597
2018-11-25,0.32786885245901637
2018-12-02,0.12568306010928962
2018-12-09,0.28415300546448086
2018-12-16,0.41530054644808745
2018-12-23,0.4371584699453552
2018-12-30,0.16393442622950818
2019-01-06,0.7486338797814208
2019-01-13,0.5956284153005464
2019-01-20,0.4808743169398907
2019-01-27,0.7650273224043715
2019-02-03,0.43169398907103823
2019-02-10,0.5027322404371585
2019-02-17,0.45901639344262296
2019-02-24,0.46994535519125685
2019-03-03,0.8087431693989071
2019-03-10,0.726775956284153
2019-03-17,0.6612021857923497
2019-03-24,0.639344262295082
2019-03-31,0.7103825136612022
2019-04-07,0.7049180327868853
2019-04-14,0.5792349726775956
2019-04-21,0.3879781420765027
2019-04-28,0.453551912568306
2019-05-05,0.5081967213114754
2019-05-12,0.7431693989071039
2019-05-19,0.453551912568306
2019-05-26,0.819672131147541
2019-06-02,0.5573770491803278
2019-06-09,0.5136612021857924
2019-06-16,0.5136612021857924
2019-06-23,0.5191256830601093
2019-06-30,0.4918032786885246
2019-07-07,0.5191256830601093
2019-07-14,0.5901639344262295
2019-07-21,0.546448087431694
2019-07-28,0.4207650273224044
2019-08-04,0.40437158469945356
2019-08-11,0.6120218579234973
2019-08-18,0.6939890710382514
2019-08-25,0.6174863387978142
2019-09-01,0.5027322404371585
2019-09-08,0.4426229508196721
2019-09-15,0.6885245901639344
2019-09-22,0.453551912568306
2019-09-29,0.4426229508196721
2019-10-06,0.39344262295081966
2019-10-13,0.7595628415300546
2019-10-20,0.4371584699453552
2019-10-27,0.48633879781420764
2019-11-03,0.546448087431694
2019-11-10,0.6721311475409836
2019-11-17,0.44808743169398907
2019-11-24,0.41530054644808745
2019-12-01,0.3770491803278688
2019-12-08,0.48633879781420764
2019-12-15,0.41530054644808745
2019-12-22,0.3442622950819672
2019-12-29,0.36065573770491804
2020-01-05,0.4426229508196721
2020-01-12,0.3989071038251366
2020-01-19,0.6612021857923497
2020-01-26,0.5846994535519126
2020-02-02,0.6284153005464481
2020-02-09,0.7377049180327869
2020-02-16,0.9234972677595629
2020-02-23,0.5792349726775956
2020-03-01,0.5409836065573771
2020-03-08,0.36065573770491804
2020-03-15,0.6010928961748634
2020-03-22,0.5519125683060109
2020-03-29,0.5901639344262295
2020-04-05,0.5792349726775956
2020-04-12,0.6666666666666666
2020-04-19,0.7431693989071039
2020-04-26,0.5846994535519126
2020-05-03,0.6612021857923497
2020-05-10,0.33879781420765026
2020-05-17,0.7923497267759563
2020-05-24,0.73224043715847
2020-05-31,0.6721311475409836
2020-06-07,0.8360655737704918
2020-06-14,0.7923497267759563
2020-06-21,0.0
