date,paysagiste
2018-01-07,0.3212121212121212
2018-01-14,0.5757575757575758
2018-01-21,0.42727272727272725
2018-01-28,0.6212121212121212
2018-02-04,0.5181818181818182
2018-02-11,0.4575757575757576
2018-02-18,0.5363636363636364
2018-02-25,0.42424242424242425
2018-03-04,0.6909090909090909
2018-03-11,0.7333333333333333
2018-03-18,0.6666666666666666
2018-03-25,0.6636363636363637
2018-04-01,0.4
2018-04-08,0.5121212121212121
2018-04-15,0.5363636363636364
2018-04-22,0.6515151515151515
2018-04-29,0.5545454545454546
2018-05-06,0.3787878787878788
2018-05-13,0.5878787878787879
2018-05-20,0.6212121212121212
2018-05-27,0.5818181818181818
2018-06-03,0.5454545454545454
2018-06-10,0.4303030303030303
2018-06-17,0.4909090909090909
2018-06-24,0.5424242424242425
2018-07-01,0.5848484848484848
2018-07-08,0.8212121212121212
2018-07-15,0.509090909090909
2018-07-22,0.4636363636363636
2018-07-29,0.5151515151515151
2018-08-05,0.5818181818181818
2018-08-12,0.4666666666666667
2018-08-19,0.6454545454545455
2018-08-26,0.7909090909090909
2018-09-02,0.8363636363636363
2018-09-09,0.5636363636363636
2018-09-16,0.5727272727272728
2018-09-23,0.5787878787878787
2018-09-30,0.6909090909090909
2018-10-07,0.6181818181818182
2018-10-14,0.44242424242424244
2018-10-21,0.4696969696969697
2018-10-28,0.42727272727272725
2018-11-04,0.4727272727272727
2018-11-11,0.6212121212121212
2018-11-18,0.4818181818181818
2018-11-25,0.403030303030303
2018-12-02,0.48484848484848486
2018-12-09,0.5484848484848485
2018-12-16,0.31212121212121213
2018-12-23,0.3303030303030303
2018-12-30,0.49393939393939396
2019-01-06,0.49696969696969695
2019-01-13,0.4727272727272727
2019-01-20,0.48484848484848486
2019-01-27,0.3606060606060606
2019-02-03,0.4393939393939394
2019-02-10,0.5545454545454546
2019-02-17,0.6333333333333333
2019-02-24,0.9030303030303031
2019-03-03,0.5969696969696969
2019-03-10,0.7666666666666667
2019-03-17,0.7878787878787878
2019-03-24,0.6090909090909091
2019-03-31,0.6424242424242425
2019-04-07,0.7121212121212122
2019-04-14,0.6818181818181818
2019-04-21,0.5878787878787879
2019-04-28,0.4818181818181818
2019-05-05,0.5242424242424243
2019-05-12,0.7666666666666667
2019-05-19,0.42727272727272725
2019-05-26,0.43636363636363634
2019-06-02,0.6636363636363637
2019-06-09,0.5212121212121212
2019-06-16,0.7
2019-06-23,0.7363636363636363
2019-06-30,0.7878787878787878
2019-07-07,0.5909090909090909
2019-07-14,0.5606060606060606
2019-07-21,0.5363636363636364
2019-07-28,0.3333333333333333
2019-08-04,0.39090909090909093
2019-08-11,0.29393939393939394
2019-08-18,0.45151515151515154
2019-08-25,0.5060606060606061
2019-09-01,0.6424242424242425
2019-09-08,0.6424242424242425
2019-09-15,0.8484848484848485
2019-09-22,0.5060606060606061
2019-09-29,0.5545454545454546
2019-10-06,0.5787878787878787
2019-10-13,0.5545454545454546
2019-10-20,0.37575757575757573
2019-10-27,0.3696969696969697
2019-11-03,0.6575757575757576
2019-11-10,0.4121212121212121
2019-11-17,0.43636363636363634
2019-11-24,0.33636363636363636
2019-12-01,0.36363636363636365
2019-12-08,0.44242424242424244
2019-12-15,0.48787878787878786
2019-12-22,0.3181818181818182
2019-12-29,0.38181818181818183
2020-01-05,0.503030303030303
2020-01-12,0.6909090909090909
2020-01-19,0.42424242424242425
2020-01-26,0.7515151515151515
2020-02-02,0.803030303030303
2020-02-09,0.5666666666666667
2020-02-16,0.6242424242424243
2020-02-23,0.6727272727272727
2020-03-01,0.6575757575757576
2020-03-08,0.6818181818181818
2020-03-15,0.5484848484848485
2020-03-22,0.3484848484848485
2020-03-29,0.509090909090909
2020-04-05,0.4484848484848485
2020-04-12,0.5272727272727272
2020-04-19,0.47878787878787876
2020-04-26,0.5424242424242425
2020-05-03,0.5393939393939394
2020-05-10,0.7424242424242424
2020-05-17,0.8090909090909091
2020-05-24,0.7515151515151515
2020-05-31,0.8242424242424242
2020-06-07,0.693939393939394
2020-06-14,0.7909090909090909
2020-06-21,1.0
