date,paysagiste
2018-01-07,0.3670886075949367
2018-01-14,0.47468354430379744
2018-01-21,0.6329113924050633
2018-01-28,0.34177215189873417
2018-02-04,0.45569620253164556
2018-02-11,0.3670886075949367
2018-02-18,0.689873417721519
2018-02-25,0.689873417721519
2018-03-04,0.5316455696202531
2018-03-11,0.6962025316455697
2018-03-18,0.8607594936708861
2018-03-25,0.5443037974683544
2018-04-01,0.7784810126582279
2018-04-08,0.45569620253164556
2018-04-15,0.6455696202531646
2018-04-22,0.7088607594936709
2018-04-29,0.5632911392405063
2018-05-06,0.4620253164556962
2018-05-13,0.7974683544303798
2018-05-20,0.6645569620253164
2018-05-27,0.6265822784810127
2018-06-03,0.6329113924050633
2018-06-10,0.45569620253164556
2018-06-17,0.43037974683544306
2018-06-24,0.45569620253164556
2018-07-01,0.4810126582278481
2018-07-08,0.35443037974683544
2018-07-15,0.45569620253164556
2018-07-22,0.5569620253164557
2018-07-29,0.5
2018-08-05,0.4873417721518987
2018-08-12,0.33544303797468356
2018-08-19,0.5253164556962026
2018-08-26,0.6265822784810127
2018-09-02,0.6075949367088608
2018-09-09,0.759493670886076
2018-09-16,0.740506329113924
2018-09-23,0.44936708860759494
2018-09-30,0.4936708860759494
2018-10-07,0.620253164556962
2018-10-14,0.5569620253164557
2018-10-21,0.6962025316455697
2018-10-28,0.4050632911392405
2018-11-04,0.9113924050632911
2018-11-11,0.34810126582278483
2018-11-18,0.569620253164557
2018-11-25,0.5443037974683544
2018-12-02,0.2911392405063291
2018-12-09,0.35443037974683544
2018-12-16,0.3291139240506329
2018-12-23,0.3670886075949367
2018-12-30,0.25316455696202533
2019-01-06,0.4873417721518987
2019-01-13,0.6075949367088608
2019-01-20,0.5822784810126582
2019-01-27,0.43670886075949367
2019-02-03,0.4430379746835443
2019-02-10,0.4810126582278481
2019-02-17,0.5886075949367089
2019-02-24,0.6139240506329114
2019-03-03,0.35443037974683544
2019-03-10,0.8544303797468354
2019-03-17,0.8924050632911392
2019-03-24,0.7911392405063291
2019-03-31,0.7974683544303798
2019-04-07,0.4620253164556962
2019-04-14,0.7025316455696202
2019-04-21,0.5632911392405063
2019-04-28,0.4240506329113924
2019-05-05,0.6329113924050633
2019-05-12,0.6075949367088608
2019-05-19,0.44936708860759494
2019-05-26,0.6139240506329114
2019-06-02,0.43037974683544306
2019-06-09,0.5126582278481012
2019-06-16,0.43670886075949367
2019-06-23,0.45569620253164556
2019-06-30,0.7468354430379747
2019-07-07,0.5379746835443038
2019-07-14,0.4240506329113924
2019-07-21,0.43670886075949367
2019-07-28,0.6518987341772152
2019-08-04,0.47468354430379744
2019-08-11,0.41139240506329117
2019-08-18,0.5759493670886076
2019-08-25,0.45569620253164556
2019-09-01,0.4873417721518987
2019-09-08,0.7088607594936709
2019-09-15,0.6645569620253164
2019-09-22,0.9113924050632911
2019-09-29,0.43037974683544306
2019-10-06,0.5632911392405063
2019-10-13,0.5569620253164557
2019-10-20,0.37341772151898733
2019-10-27,0.4430379746835443
2019-11-03,0.43037974683544306
2019-11-10,0.4240506329113924
2019-11-17,0.36075949367088606
2019-11-24,0.3670886075949367
2019-12-01,0.310126582278481
2019-12-08,0.2974683544303797
2019-12-15,0.310126582278481
2019-12-22,0.36075949367088606
2019-12-29,0.4050632911392405
2020-01-05,0.4873417721518987
2020-01-12,0.6518987341772152
2020-01-19,0.5189873417721519
2020-01-26,0.8291139240506329
2020-02-02,0.7025316455696202
2020-02-09,0.5253164556962026
2020-02-16,0.6835443037974683
2020-02-23,0.7784810126582279
2020-03-01,0.5949367088607594
2020-03-08,0.5886075949367089
2020-03-15,0.5063291139240507
2020-03-22,0.33544303797468356
2020-03-29,0.31645569620253167
2020-04-05,0.379746835443038
2020-04-12,0.5506329113924051
2020-04-19,0.45569620253164556
2020-04-26,0.5949367088607594
2020-05-03,0.7215189873417721
2020-05-10,0.4240506329113924
2020-05-17,1.0
2020-05-24,0.7848101265822784
2020-05-31,0.620253164556962
2020-06-07,0.7151898734177216
2020-06-14,0.569620253164557
2020-06-21,0.9113924050632911
