,geoName,traiteur domicile
3,Brittany,33.64485981308412
5,Centre-Val de Loire,22.429906542056077
7,Corsica,0.0
15,Pays de la Loire,19.626168224299068
18,Provence-Alpes-Côte d'Azur,25.233644859813086
21,Île-de-France,28.037383177570096
22,Grand-est,21.495327102803742
23,Hauts-de-france,12.616822429906543
24,Normandie,15.420560747663552
25,Bourgogne-Franche-Comté,0.0
26,Nouvelle-Aquitaine,100.0
27,Occitanie,18.224299065420563
28,Auvergne-Rhône-Alpes,11.214953271028039
