ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets,Country_chosen
Cours d'anglais,France,2019,0,0.06399822432999999,1
Cours d'anglais,France,2019,1,0.07472625037000001,1
Cours d'anglais,France,2019,2,0.09174311927,1
Cours d'anglais,France,2019,3,0.07139686297999999,1
Cours d'anglais,France,2019,4,0.08471441255,1
Cours d'anglais,France,2019,5,0.07931340632999999,1
Cours d'anglais,France,2019,6,0.0739863865,1
Cours d'anglais,France,2019,7,0.09248298312999999,1
Cours d'anglais,France,2019,8,0.09943770346000001,1
Cours d'anglais,France,2019,9,0.08804379993999999,1
Cours d'anglais,France,2019,10,0.08693400413999999,1
Cours d'anglais,France,2019,11,0.093222847,1
Cours d'anglais,France,2020,0,0.2322472329,1
Cours d'anglais,France,2020,1,0.2406417112,1
Cours d'anglais,France,2020,2,0.17609750030000001,1
Cours d'anglais,France,2020,3,0.17441860469999998,1
Cours d'anglais,France,2020,4,0.1765949509,1
Cours d'anglais,Bretagne,2019,0,NA,0
Cours d'anglais,Bretagne,2019,1,NA,0
Cours d'anglais,Bretagne,2019,2,NA,0
Cours d'anglais,Bretagne,2019,3,NA,0
Cours d'anglais,Bretagne,2019,4,NA,0
Cours d'anglais,Bretagne,2019,5,NA,0
Cours d'anglais,Bretagne,2019,6,NA,0
Cours d'anglais,Bretagne,2019,7,NA,0
Cours d'anglais,Bretagne,2019,8,NA,0
Cours d'anglais,Bretagne,2019,9,NA,0
Cours d'anglais,Bretagne,2019,10,NA,0
Cours d'anglais,Bretagne,2019,11,NA,0
Cours d'anglais,Bretagne,2020,0,NA,0
Cours d'anglais,Bretagne,2020,1,NA,0
Cours d'anglais,Bretagne,2020,2,NA,0
Cours d'anglais,Bretagne,2020,3,NA,0
Cours d'anglais,Bretagne,2020,4,NA,0
Cours d'anglais,Centre-Val de Loire,2019,0,NA,0
Cours d'anglais,Centre-Val de Loire,2019,1,NA,0
Cours d'anglais,Centre-Val de Loire,2019,2,NA,0
Cours d'anglais,Centre-Val de Loire,2019,3,NA,0
Cours d'anglais,Centre-Val de Loire,2019,4,NA,0
Cours d'anglais,Centre-Val de Loire,2019,5,NA,0
Cours d'anglais,Centre-Val de Loire,2019,6,NA,0
Cours d'anglais,Centre-Val de Loire,2019,7,NA,0
Cours d'anglais,Centre-Val de Loire,2019,8,NA,0
Cours d'anglais,Centre-Val de Loire,2019,9,NA,0
Cours d'anglais,Centre-Val de Loire,2019,10,NA,0
Cours d'anglais,Centre-Val de Loire,2019,11,NA,0
Cours d'anglais,Centre-Val de Loire,2020,0,NA,0
Cours d'anglais,Centre-Val de Loire,2020,1,NA,0
Cours d'anglais,Centre-Val de Loire,2020,2,NA,0
Cours d'anglais,Centre-Val de Loire,2020,3,NA,0
Cours d'anglais,Centre-Val de Loire,2020,4,NA,0
Cours d'anglais,Corse,2019,0,NA,0
Cours d'anglais,Corse,2019,1,NA,0
Cours d'anglais,Corse,2019,2,NA,0
Cours d'anglais,Corse,2019,3,NA,0
Cours d'anglais,Corse,2019,4,NA,0
Cours d'anglais,Corse,2019,5,NA,0
Cours d'anglais,Corse,2019,6,NA,0
Cours d'anglais,Corse,2019,7,NA,0
Cours d'anglais,Corse,2019,8,NA,0
Cours d'anglais,Corse,2019,9,NA,0
Cours d'anglais,Corse,2019,10,NA,0
Cours d'anglais,Corse,2019,11,NA,0
Cours d'anglais,Corse,2020,0,NA,0
Cours d'anglais,Corse,2020,1,NA,0
Cours d'anglais,Corse,2020,2,NA,0
Cours d'anglais,Corse,2020,3,NA,0
Cours d'anglais,Corse,2020,4,NA,0
Cours d'anglais,Pays de la Loire,2019,0,NA,0
Cours d'anglais,Pays de la Loire,2019,1,NA,0
Cours d'anglais,Pays de la Loire,2019,2,NA,0
Cours d'anglais,Pays de la Loire,2019,3,NA,0
Cours d'anglais,Pays de la Loire,2019,4,NA,0
Cours d'anglais,Pays de la Loire,2019,5,NA,0
Cours d'anglais,Pays de la Loire,2019,6,NA,0
Cours d'anglais,Pays de la Loire,2019,7,NA,0
Cours d'anglais,Pays de la Loire,2019,8,NA,0
Cours d'anglais,Pays de la Loire,2019,9,NA,0
Cours d'anglais,Pays de la Loire,2019,10,NA,0
Cours d'anglais,Pays de la Loire,2019,11,NA,0
Cours d'anglais,Pays de la Loire,2020,0,NA,0
Cours d'anglais,Pays de la Loire,2020,1,NA,0
Cours d'anglais,Pays de la Loire,2020,2,NA,0
Cours d'anglais,Pays de la Loire,2020,3,NA,0
Cours d'anglais,Pays de la Loire,2020,4,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,0,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,1,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,2,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,3,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,4,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,5,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,6,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,7,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,8,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,9,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,10,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2019,11,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2020,0,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2020,1,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2020,2,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2020,3,NA,0
Cours d'anglais,Provence-Alpes-Côte d'Azur,2020,4,NA,0
Cours d'anglais,Île-de-France,2019,0,0.10168238119999999,0
Cours d'anglais,Île-de-France,2019,1,0.07626178591,0
Cours d'anglais,Île-de-France,2019,2,0.07986688852000001,0
Cours d'anglais,Île-de-France,2019,3,0.06932889628,0
Cours d'anglais,Île-de-France,2019,4,0.05684969495,0
Cours d'anglais,Île-de-France,2019,5,0.1002033648,0
Cours d'anglais,Île-de-France,2019,6,0.1035311518,0
Cours d'anglais,Île-de-France,2019,7,0.07579959327,0
Cours d'anglais,Île-de-France,2019,8,0.09724533185,0
Cours d'anglais,Île-de-France,2019,9,0.09105195045,0
Cours d'anglais,Île-de-France,2019,10,0.07163985949,0
Cours d'anglais,Île-de-France,2019,11,0.0765391015,0
Cours d'anglais,Île-de-France,2020,0,0.2155803735,0
Cours d'anglais,Île-de-France,2020,1,0.2375503479,0
Cours d'anglais,Île-de-France,2020,2,0.2164042475,0
