date,piscine
2018-01-07,0.2153846153846154
2018-01-14,0.2153846153846154
2018-01-21,0.2153846153846154
2018-01-28,0.24102564102564103
2018-02-04,0.20512820512820512
2018-02-11,0.2
2018-02-18,0.2153846153846154
2018-02-25,0.29743589743589743
2018-03-04,0.3076923076923077
2018-03-11,0.2205128205128205
2018-03-18,0.2358974358974359
2018-03-25,0.24102564102564103
2018-04-01,0.2717948717948718
2018-04-08,0.2358974358974359
2018-04-15,0.4
2018-04-22,0.3282051282051282
2018-04-29,0.39487179487179486
2018-05-06,0.5333333333333333
2018-05-13,0.24102564102564103
2018-05-20,0.3230769230769231
2018-05-27,0.29743589743589743
2018-06-03,0.3128205128205128
2018-06-10,0.28205128205128205
2018-06-17,0.36923076923076925
2018-06-24,0.6153846153846154
2018-07-01,0.6871794871794872
2018-07-08,0.6717948717948717
2018-07-15,0.5282051282051282
2018-07-22,0.7487179487179487
2018-07-29,0.676923076923077
2018-08-05,0.6410256410256411
2018-08-12,0.4205128205128205
2018-08-19,0.3487179487179487
2018-08-26,0.3384615384615385
2018-09-02,0.3128205128205128
2018-09-09,0.3076923076923077
2018-09-16,0.26666666666666666
2018-09-23,0.2205128205128205
2018-09-30,0.18461538461538463
2018-10-07,0.1794871794871795
2018-10-14,0.2153846153846154
2018-10-21,0.2512820512820513
2018-10-28,0.2512820512820513
2018-11-04,0.18461538461538463
2018-11-11,0.1641025641025641
2018-11-18,0.14871794871794872
2018-11-25,0.14871794871794872
2018-12-02,0.14871794871794872
2018-12-09,0.15384615384615385
2018-12-16,0.14358974358974358
2018-12-23,0.2205128205128205
2018-12-30,0.27692307692307694
2019-01-06,0.24102564102564103
2019-01-13,0.23076923076923078
2019-01-20,0.20512820512820512
2019-01-27,0.20512820512820512
2019-02-03,0.2564102564102564
2019-02-10,0.35384615384615387
2019-02-17,0.3128205128205128
2019-02-24,0.27692307692307694
2019-03-03,0.24102564102564103
2019-03-10,0.2564102564102564
2019-03-17,0.2564102564102564
2019-03-24,0.24102564102564103
2019-03-31,0.2564102564102564
2019-04-07,0.31794871794871793
2019-04-14,0.37948717948717947
2019-04-21,0.3128205128205128
2019-04-28,0.28205128205128205
2019-05-05,0.28717948717948716
2019-05-12,0.2512820512820513
2019-05-19,0.2564102564102564
2019-05-26,0.4205128205128205
2019-06-02,0.3435897435897436
2019-06-09,0.3384615384615385
2019-06-16,0.46153846153846156
2019-06-23,1.0
2019-06-30,0.764102564102564
2019-07-07,0.6564102564102564
2019-07-14,0.5794871794871795
2019-07-21,0.8666666666666667
2019-07-28,0.5128205128205128
2019-08-04,0.4461538461538462
2019-08-11,0.4717948717948718
2019-08-18,0.4153846153846154
2019-08-25,0.49743589743589745
2019-09-01,0.37435897435897436
2019-09-08,0.2923076923076923
2019-09-15,0.27692307692307694
2019-09-22,0.26666666666666666
2019-09-29,0.23076923076923078
2019-10-06,0.2
2019-10-13,0.21025641025641026
2019-10-20,0.28717948717948716
2019-10-27,0.2512820512820513
2019-11-03,0.19487179487179487
2019-11-10,0.2
2019-11-17,0.17435897435897435
2019-11-24,0.16923076923076924
2019-12-01,0.14358974358974358
2019-12-08,0.1641025641025641
2019-12-15,0.15897435897435896
2019-12-22,0.22564102564102564
2019-12-29,0.2717948717948718
2020-01-05,0.22564102564102564
2020-01-12,0.2358974358974359
2020-01-19,0.20512820512820512
2020-01-26,0.22564102564102564
2020-02-02,0.2
2020-02-09,0.2717948717948718
2020-02-16,0.38461538461538464
2020-02-23,0.37948717948717947
2020-03-01,0.2512820512820513
2020-03-08,0.2564102564102564
2020-03-15,0.07692307692307693
2020-03-22,0.08205128205128205
2020-03-29,0.09743589743589744
2020-04-05,0.28717948717948716
2020-04-12,0.3076923076923077
2020-04-19,0.3435897435897436
2020-04-26,0.26153846153846155
2020-05-03,0.28717948717948716
2020-05-10,0.2717948717948718
2020-05-17,0.7589743589743589
2020-05-24,0.9692307692307692
2020-05-31,0.8974358974358975
2020-06-07,0.47692307692307695
2020-06-14,0.41025641025641024
2020-06-21,0.6564102564102564
