date,Artisan peintre
2018-01-07,0.3189474733379847
2018-01-14,0.0063789494667596935
2018-01-21,0.0031894747333798467
2018-01-28,0.0032891458187979668
2018-02-04,0.0
2018-02-11,0.0031894747333798467
2018-02-18,0.32891458187979666
2018-02-25,0.3189474733379847
2018-03-04,0.0031894747333798467
2018-03-11,0.0031894747333798467
2018-03-18,0.0032891458187979668
2018-03-25,0.0
2018-04-01,0.003388816904216087
2018-04-08,0.35223761586763686
2018-04-15,0.35881590750523273
2018-04-22,0.0
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.009967108541812021
2018-05-20,0.003488487989634207
2018-05-27,0.003388816904216087
2018-06-03,0.003388816904216087
2018-06-10,0.0065782916375959335
2018-06-17,0.005182896441742251
2018-06-24,0.003488487989634207
2018-07-01,0.0032891458187979668
2018-07-08,0.0
2018-07-15,0.0035881590750523273
2018-07-22,0.3823382836639091
2018-07-29,0.0036878301604704477
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.005182896441742251
2018-09-02,0.362304395494867
2018-09-09,0.005182896441742251
2018-09-16,0.35462972191767167
2018-09-23,0.003488487989634207
2018-09-30,0.003488487989634207
2018-10-07,0.0
2018-10-14,0.3657928834845012
2018-10-21,0.0
2018-10-28,0.003388816904216087
2018-11-04,0.0065782916375959335
2018-11-11,0.3439649157779328
2018-11-18,0.3421708362404067
2018-11-25,0.0
2018-12-02,0.006677962723014054
2018-12-09,0.006777633808432174
2018-12-16,0.006877304893850294
2018-12-23,0.0
2018-12-30,0.3488487989634207
2019-01-06,0.0032891458187979668
2019-01-13,0.33210405661317655
2019-01-20,0.00478421210006977
2019-01-27,0.47842121000697696
2019-02-03,0.0031894747333798467
2019-02-10,0.0032891458187979668
2019-02-17,0.35223761586763686
2019-02-24,1.0
2019-03-03,0.0
2019-03-10,0.00478421210006977
2019-03-17,0.0
2019-03-24,0.0031894747333798467
2019-03-31,0.34197149406957045
2019-04-07,0.0030898036479617263
2019-04-14,0.00976776637097578
2019-04-21,0.0031894747333798467
2019-04-28,0.49147812219675074
2019-05-05,0.002990132562543606
2019-05-12,0.34197149406957045
2019-05-19,0.34197149406957045
2019-05-26,0.3421708362404067
2019-06-02,0.0030898036479617263
2019-06-09,0.32891458187979666
2019-06-16,0.0
2019-06-23,0.3388816904216087
2019-06-30,0.3388816904216087
2019-07-07,0.0030898036479617263
2019-07-14,0.36509518588657436
2019-07-21,0.0
2019-07-28,0.0032891458187979668
2019-08-04,0.006677962723014054
2019-08-11,0.7211203030000997
2019-08-18,0.0
2019-08-25,0.0032891458187979668
2019-09-01,0.33190471444234027
2019-09-08,0.002990132562543606
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.315060301006678
2019-10-06,0.3051928635502841
2019-10-13,0.9169739858467059
2019-10-20,0.3220372769859464
2019-10-27,0.0
2019-11-03,0.3019037177314861
2019-11-10,0.3019037177314861
2019-11-17,0.0
2019-11-24,0.0027907903917073662
2019-12-01,0.0027907903917073662
2019-12-08,0.0027907903917073662
2019-12-15,0.0027907903917073662
2019-12-22,0.0
2019-12-29,0.002990132562543606
2020-01-05,0.0027907903917073662
2020-01-12,0.008173029004285856
2020-01-19,0.004186185587561049
2020-01-26,0.0026911193062892458
2020-02-02,0.004086514502142928
2020-02-09,0.27907903917073656
2020-02-16,0.2925346357021828
2020-02-23,0.005182896441742251
2020-03-01,0.0025914482208711253
2020-03-08,0.2729991029602312
2020-03-15,0.0024917771354530053
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.0024917771354530053
2020-04-19,0.0036878301604704477
2020-04-26,0.002292434964616765
2020-05-03,0.002392106050034885
2020-05-10,0.24289843516395895
2020-05-17,0.24917771354530052
2020-05-24,0.0025914482208711253
2020-05-31,0.24289843516395895
2020-06-07,0.0024917771354530053
2020-06-14,0.26263331007674673
2020-06-21,
