Unnamed: 0,Artisan peintre
3,63.57615894039735
5,23.84105960264901
7,0.0
15,55.62913907284768
18,31.788079470198674
21,15.894039735099337
22,21.854304635761586
23,7.947019867549669
24,38.74172185430464
25,0.0
26,100.0
27,55.62913907284768
28,12.913907284768213
