Unnamed: 0,artisan peintre
3,75.9493670886076
5,36.07594936708861
7,0.0
15,37.9746835443038
18,36.07594936708861
21,30.37974683544304
22,24.68354430379747
23,17.088607594936708
24,30.37974683544304
25,0.0
26,100.0
27,69.30379746835443
28,20.88607594936709
